File,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
1176,0,3,7,3,31,0,0.3,2,65,1,0,8,1,3.75,1,8.0,1,1,1.33333333333333,0,0.6,0,2,3,1,True
1177,0,1,2,2,61,3,0.27,2,25,3,2,10,2,2.26666666666667,1,6.66666666666667,1,1,0.333333333333333,0,0.0,0,2,0,1,True
1178,0,1,4,2,36,0,0.48,1,48,1,0,8,1,3.2,1,6.2,1,1,0.571428571428571,0,0.0,0,1,0,1,False
1179,0,1,1,6,25,0,0.36,4,0,1,0,14,1,7.0,7,24.0,24,20,5.0,5,0.0,0,1,0,0,False
1180,0,1,1,3,28,0,0.49,1,33,1,0,7,1,2.33333333333333,1,6.66666666666667,1,1,0.0,0,0.0,0,1,0,2,False
1181,0,1,10,3,93,0,0.22,2,68,1,0,23,2,5.1304347826087,1,9.73913043478261,1,1,0.615384615384615,0,0.5,0,4,5,4,True
1182,0,1,1,2,86,0,0.25,3,65,1,0,11,1,4.63636363636364,0,6.45454545454545,0,1,0.583333333333333,0,0.0,0,3,0,1,False
1183,0,1,3,0,22,0,0.19,0,11,1,0,11,1,2.83333333333333,2,9.66666666666667,8,4,1.375,1,1.0,0,1,1,0,True
1184,0,1,1,1,44,0,0.2,1,70,1,0,17,1,4.41666666666667,1,8.58333333333333,1,1,0.857142857142857,0,0.75,0,1,3,1,True
1185,1,1,4,1,34,0,0.18,3,42,2,0,4,1,4.9,2,9.9,2,2,1.25,1,0.0,0,3,0,1,False
1186,1,2,6,6,77,0,0.24,4,57,1,0,13,1,3.88888888888889,0,8.33333333333333,0,1,1.63636363636364,0,0.0,0,1,0,0,False
1187,0,1,7,6,65,0,0.46,0,48,1,0,13,1,5.0,1,9.0,1,1,1.33333333333333,0,0.4,0,4,4,2,False
1188,0,1,2,1,21,0,0.51,0,55,1,0,1,1,1.66666666666667,1,3.33333333333333,1,1,0.0,0,0.0,0,1,0,1,False
1189,0,1,7,3,90,0,0.39,2,79,1,0,14,1,2.66666666666667,0,6.06666666666667,1,1,0.705882352941177,0,0.666666666666667,0,1,2,1,False
1190,0,1,6,4,55,0,0.37,1,64,1,0,17,1,3.375,2,7.25,1,1,1.1,0,0.666666666666667,0,1,3,2,True
1191,0,1,17,3,56,0,0.29,2,85,1,0,15,1,4.09090909090909,0,6.72727272727273,1,1,0.769230769230769,0,1.0,0,1,1,0,False
1192,0,1,1,5,98,0,0.42,2,82,1,0,13,1,3.42857142857143,0,6.07142857142857,0,1,0.6875,0,1.0,0,2,1,2,False
1193,6,1,1,0,26,0,0.27,0,71,1,0,11,1,4.28571428571429,0,4.71428571428571,2,1,0.888888888888889,0,1.0,0,1,1,0,False
1194,0,1,1,0,19,0,0.2,0,100,1,0,9,1,0.0,0,12.3333333333333,9,1,0.0,0,1.0,0,1,1,0,False
1195,0,1,0,0,20,0,2.22,0,0,3,0,2,1,0.0,0,1.0,1,1,0.0,0,1.0,0,1,1,1,True
1196,0,1,0,1,21,0,3.0,0,0,3,0,1,1,0.0,0,0.0,0,1,0.0,0,0.0,0,1,0,0,False
1197,0,1,2,1,23,0,0.77,0,33,3,0,1,1,2.33333333333333,0,2.0,0,1,1.2,0,0.0,0,2,0,0,False
1198,0,1,0,0,20,0,2.0,0,0,3,0,2,1,0.0,0,0.0,0,1,0.0,0,1.0,0,2,1,1,True
1199,0,1,7,5,71,0,0.45,2,35,3,0,13,1,4.55555555555556,0,10.3333333333333,1,1,0.583333333333333,0,1.0,0,1,1,2,True
1200,0,1,0,4,56,0,0.47,2,0,3,0,11,1,0.857142857142857,0,7.85714285714286,0,1,0.7,0,0.0,0,1,0,1,False
1201,0,1,0,1,26,0,2.89,0,0,4,1,1,1,0.0,0,0.0,0,1,0.0,0,0.0,0,1,0,0,False
1202,0,1,1,1,25,0,0.31,0,62,2,0,12,3,2.0,0,6.5,0,1,2.16666666666667,0,0.5,0,3,2,1,True
1203,6,1,12,0,20,9,0.02,0,95,2,3,7,2,2.01418439716312,0,2.87943262411348,0,1,0.367088607594937,0,1.0,0,1,1,0,False
1204,24,1,43,0,65,32,0.02,0,98,2,2,17,2,1.96943231441048,0,2.93013100436681,0,1,0.362886597938144,0,1.0,0,1,1,0,False
1205,15,1,47,0,61,41,0.02,0,98,2,3,21,2,1.96756756756757,0,2.85225225225225,0,1,0.371428571428571,0,1.0,0,1,1,0,False
1206,0,1,0,0,24,0,0.56,0,0,2,0,8,3,0.714285714285714,0,1.57142857142857,0,1,0.0,0,0.0,0,1,0,0,False
1207,0,1,1,1,42,0,0.42,0,76,2,0,5,2,3.55555555555556,0,3.66666666666667,1,1,0.545454545454545,0,0.0,0,1,0,2,False
1208,0,1,1,0,27,0,0.06,0,97,2,2,25,1,1.46551724137931,0,2.72413793103448,1,1,0.25,0,0.333333333333333,0,5,4,2,True
1209,0,1,12,2,139,0,0.21,0,67,1,0,13,1,4.1875,1,6.4375,1,1,0.38,0,0.5,0,2,2,0,False
1210,0,1,12,2,118,0,0.21,0,68,1,0,13,1,4.14634146341463,1,6.41463414634146,1,1,0.372093023255814,0,1.0,0,1,1,0,False
1211,2,2,17,4,91,0,0.19,2,83,1,0,21,1,5.53333333333333,1,14.8666666666667,1,1,1.94117647058824,0,0.5,0,4,4,3,False
1212,0,1,10,0,28,0,0.1,0,69,1,0,25,2,3.875,1,8.5,1,1,0.458333333333333,0,0.571428571428571,0,4,3,0,True
1213,12,1,3,0,49,0,0.12,0,90,3,0,23,2,2.11111111111111,0,3.26666666666667,1,1,0.32,0,0.333333333333333,0,5,5,5,True
1214,0,1,3,0,36,0,0.22,0,75,3,0,11,2,1.41176470588235,0,2.82352941176471,0,1,0.416666666666667,0,0.5,0,2,2,1,False
1215,0,1,5,1,40,0,0.26,0,75,3,0,13,2,1.6,0,2.66666666666667,0,1,0.380952380952381,0,0.5,0,2,2,2,True
1216,0,1,9,0,60,0,0.06,0,96,1,0,21,2,1.69747899159664,0,2.81512605042017,1,1,0.286885245901639,0,0.428571428571429,0,4,4,5,True
1217,0,1,7,2,34,0,0.21,0,57,2,0,14,1,3.85714285714286,1,5.85714285714286,1,1,0.8,0,0.666666666666667,0,2,2,3,False
1218,0,2,8,1,40,0,0.09,2,66,2,0,32,2,4.1,0,8.7,1,1,1.125,0,0.5,0,4,3,4,True
1219,1,1,2,0,22,0,0.21,0,75,2,0,15,1,2.6,0,6.2,3,1,0.9,0,1.0,0,2,1,3,False
1220,0,1,3,1,31,0,0.46,1,55,3,0,9,1,2.25,1,6.0,1,1,0.714285714285714,0,1.0,0,1,1,3,True
1221,0,1,1,5,48,0,0.62,1,0,3,0,9,1,1.75,1,6.5,1,1,1.14285714285714,0,0.75,0,1,2,4,True
1222,7,1,20,0,59,0,0.11,0,84,3,0,25,2,2.51020408163265,0,4.61224489795918,1,1,0.475409836065574,0,1.0,0,2,1,1,False
1223,0,1,7,2,80,0,0.28,1,83,1,0,23,2,4.55555555555556,1,7.94444444444444,1,1,0.857142857142857,0,0.5,0,2,2,2,False
1224,0,1,1,5,41,0,0.66,4,66,1,0,4,1,2.33333333333333,1,11.6666666666667,10,1,0.6,0,1.0,0,1,1,0,False
1225,0,1,1,6,33,0,0.87,2,0,1,0,1,1,1.0,1,9.0,9,1,0.0,0,1.0,0,1,1,0,False
1226,0,1,1,3,35,0,0.57,0,50,1,0,3,1,2.0,1,9.25,7,1,0.666666666666667,0,1.0,0,1,1,0,True
1227,0,1,1,3,31,0,0.27,4,0,2,0,8,1,4.75,3,10.0,4,1,1.14285714285714,0,1.0,0,3,1,3,False
1228,0,1,8,0,19,0,0.29,0,53,1,0,3,1,7.25,4,1.5,1,1,0.0,0,1.0,0,2,1,1,False
1229,0,1,4,2,33,0,0.73,0,76,1,0,7,1,2.2,0,2.2,2,1,0.0,0,1.0,0,1,1,1,False
1230,1,1,1,0,18,0,0.12,6,33,1,0,16,1,2.66666666666667,1,21.0,3,5,5.2,2,0.0,0,3,0,1,False
1231,1,1,1,1,37,0,0.2,0,66,1,0,12,1,2.42857142857143,0,3.71428571428571,0,1,1.17647058823529,0,0.0,0,1,0,1,False
1232,0,1,0,0,21,0,0.41,0,0,1,0,9,1,0.5,0,5.66666666666667,5,1,0.0,0,0.0,0,1,0,0,False
1233,0,1,8,6,60,0,0.39,2,66,1,0,16,1,4.71428571428571,1,6.57142857142857,1,1,0.888888888888889,0,0.0,0,2,0,1,False
1234,0,2,14,8,274,0,0.22,4,71,3,0,36,1,7.37037037037037,0,9.85185185185185,1,1,0.966666666666667,0,0.666666666666667,0,3,2,4,False
1235,0,1,5,4,106,0,0.4,1,89,1,0,12,2,2.33333333333333,0,4.61904761904762,1,1,0.172413793103448,0,1.0,0,2,1,1,True
1236,0,1,0,0,43,0,0.18,0,0,1,0,37,1,0.48,0,5.44,4,1,0.0,0,1.0,0,1,1,1,False
1237,0,1,5,1,34,0,0.25,1,60,1,0,21,1,4.28571428571429,1,7.42857142857143,2,1,1.88888888888889,0,0.333333333333333,0,1,3,3,True
1238,0,1,5,1,31,0,0.22,1,60,1,0,21,1,3.71428571428571,1,7.57142857142857,2,1,2.22222222222222,0,0.5,0,1,2,2,True
1239,0,1,6,8,25,0,0.61,2,0,2,0,5,1,9.0,9,7.0,7,1,0.0,0,0.0,0,1,0,0,False
1240,0,1,0,11,51,0,0.33,8,0,1,0,2,1,2.66666666666667,0,2.33333333333333,2,1,0.0,0,0.0,0,1,0,0,False
1241,0,1,0,2,32,0,0.71,1,56,1,0,3,1,2.5,1,3.0,1,1,0.0,0,0.0,0,1,0,2,False
1242,1,1,1,0,18,0,0.09,6,25,1,0,15,1,2.25,1,21.75,3,5,4.16666666666667,2,0.0,0,1,0,1,False
1243,0,2,1,3,33,0,0.75,1,25,1,0,2,1,2.25,1,3.0,1,1,1.0,0,1.0,0,3,1,1,False
1244,0,1,0,0,24,0,0.04,1,86,2,0,32,1,2.56756756756757,0,5.75675675675676,0,1,0.3,0,0.0,0,1,0,1,False
1245,0,1,4,0,21,0,0.37,0,77,1,0,4,1,2.42857142857143,1,2.85714285714286,1,1,0.333333333333333,0,1.0,0,2,1,0,False
1246,0,1,0,4,34,0,0.76,0,25,1,0,2,1,1.25,0,3.25,2,1,1.0,0,0.0,0,2,0,1,False
1247,0,1,6,9,33,0,0.8,5,0,1,0,7,1,10.0,10,13.0,13,1,0.0,0,1.0,0,2,1,0,False
1248,0,1,12,0,31,0,0.22,0,76,1,0,9,1,5.75,1,4.91666666666667,2,1,0.0,0,0.0,0,3,0,0,False
1249,0,1,4,5,70,0,0.24,4,65,1,0,15,2,4.66666666666667,1,14.4444444444444,1,1,2.41666666666667,0,1.0,0,1,1,2,False
1250,0,1,1,4,166,0,1.87,0,96,1,2,8,3,2.16129032258065,0,0.935483870967742,0,1,0.272727272727273,0,1.0,0,1,1,1,False
1251,0,1,11,2,197,16,0.47,0,93,2,24,16,3,7.94117647058824,0,2.82352941176471,0,1,0.816666666666667,0,0.4,0,4,3,6,False
1252,1,1,13,5,851,1,0.55,0,97,2,1,58,2,17.5104895104895,0,5.17482517482518,0,1,0.681818181818182,0,0.225806451612903,4,5,7,14,True
1253,16,1,4,0,38,4,0.14,0,90,3,4,5,2,3.0,0,3.24324324324324,0,1,0.54,0,0.666666666666667,0,1,2,4,False
1254,0,1,3,3,239,0,0.62,0,81,2,0,3,2,2.68,0,3.04,1,1,0.339622641509434,0,0.0,0,1,0,0,False
1255,0,1,11,2,24,0,0.77,0,100,1,0,1,1,3.5,0,2.5,1,1,0.75,0,0.0,0,1,0,0,False
1256,0,1,0,1,17,0,0.81,0,0,1,0,2,1,2.0,2,4.0,4,3,2.0,2,0.0,0,1,0,1,False
1257,2,1,9,0,25,0,0.12,0,85,1,0,17,1,4.31578947368421,1,4.52631578947368,1,1,0.80952380952381,0,0.0,0,1,0,2,False
1258,0,2,3,2,49,0,0.17,1,74,1,0,13,1,3.84615384615385,1,8.07692307692308,1,1,1.53333333333333,0,0.333333333333333,0,1,3,3,False
1259,0,1,12,1,25,0,0.2,1,73,1,0,13,1,4.8,0,11.2,3,1,2.0,0,0.4,0,3,3,1,False
1260,0,1,1,1,25,1,0.33,1,80,2,0,15,1,2.2,0,6.6,1,1,0.571428571428571,0,1.0,0,2,1,1,False
1261,0,1,1,0,28,0,0.26,0,76,2,0,8,1,3.11111111111111,1,2.55555555555556,1,1,0.75,0,1.0,0,1,1,0,False
1262,0,1,0,1,22,0,0.48,0,0,1,0,1,1,1.0,1,8.0,8,13,2.0,2,1.0,0,1,1,0,False
1263,0,1,0,1,22,0,0.56,1,0,1,0,1,1,1.0,1,9.0,9,10,3.0,3,1.0,0,1,1,0,False
1264,0,1,3,1,38,0,0.14,1,83,1,0,14,2,3.83333333333333,1,5.44444444444444,1,1,0.961538461538462,0,0.5,0,3,3,3,False
1265,0,1,1,0,23,0,0.7,0,40,1,0,1,1,4.66666666666667,2,4.33333333333333,1,1,0.0,0,0.0,0,1,0,0,False
1266,0,1,1,0,24,0,0.31,0,52,1,0,1,1,6.8,3,6.0,1,2,1.42857142857143,1,0.0,0,1,0,0,False
1267,0,2,0,6,89,0,1.07,1,60,1,0,0,1,2.5,0,2.2,1,1,0.75,0,0.0,0,1,0,0,False
1268,0,1,1,6,109,0,0.79,1,56,1,3,0,2,4.1,3,3.9,1,1,0.9375,0,0.0,0,1,0,0,False
1269,0,2,0,1,26,0,0.3,3,0,1,0,6,1,1.33333333333333,1,9.66666666666667,3,1,2.0,0,0.0,0,1,0,3,False
1270,0,1,0,0,26,0,0.58,0,50,1,0,2,1,2.85714285714286,1,1.14285714285714,1,1,0.0,0,0.0,0,2,0,0,False
1271,0,1,2,1,23,0,0.56,1,33,1,0,1,1,2.33333333333333,1,3.0,1,1,0.6,0,0.0,0,2,0,0,False
1272,0,1,5,0,30,0,0.45,0,57,1,0,3,1,2.77777777777778,1,1.77777777777778,1,1,0.272727272727273,0,0.0,0,2,0,0,False
1273,0,1,0,3,34,0,0.57,4,0,1,0,1,1,0.0,0,5.5,4,1,0.5,0,0.0,0,1,0,1,False
1274,0,1,0,0,24,0,0.25,2,0,2,0,4,2,1.0,0,3.125,0,1,0.333333333333333,0,0.5,0,2,2,4,False
1275,1,1,11,0,30,0,0.1,0,83,1,0,34,1,4.78947368421053,0,6.52631578947368,1,0,0.956521739130435,0,0.5,0,2,3,6,False
1276,1,1,6,5,63,1,0.35,1,65,3,0,15,1,5.0,0,8.14285714285714,1,1,1.8,0,0.5,0,1,2,3,False
1277,0,1,2,1,30,0,0.18,3,76,1,0,7,1,4.14285714285714,1,9.42857142857143,2,1,1.0,0,0.0,0,1,0,4,False
1278,0,1,12,0,25,0,0.25,1,70,1,0,12,1,6.0,0,6.5,2,1,1.66666666666667,0,0.4,0,1,4,3,False
1279,1,1,5,0,58,0,0.2,0,86,3,0,15,2,3.39285714285714,0,5.96428571428571,0,1,0.46875,0,0.333333333333333,0,3,3,6,True
1280,5,1,10,1,61,0,0.09,1,85,1,0,23,2,6.09090909090909,1,10.4545454545455,1,1,1.88,0,0.2,0,2,5,5,False
1281,1,1,8,4,226,0,0.54,0,100,1,0,15,1,4.58823529411765,0,4.85294117647059,0,0,0.763157894736842,0,0.25,0,1,4,4,False
1282,0,1,11,2,62,0,0.14,3,84,1,0,30,2,5.83333333333333,1,10.5,1,1,1.0952380952381,0,1.0,0,1,1,5,False
1283,0,1,0,3,40,0,0.31,1,71,1,0,16,1,4.0,1,7.57142857142857,2,1,1.33333333333333,0,0.4,0,1,4,5,False
1284,0,1,0,0,27,0,0.52,3,0,1,0,12,1,3.0,3,23.0,23,6,2.0,2,0.0,0,1,0,0,False
1285,3,1,2,3,80,0,0.32,3,80,2,0,9,1,3.57142857142857,1,5.78571428571429,1,1,0.882352941176471,0,0.0,0,1,0,3,False
1286,0,1,5,0,31,0,0.07,2,81,2,0,15,1,4.63157894736842,1,7.10526315789474,1,1,1.30434782608696,0,1.0,0,2,1,4,True
1287,0,1,5,3,52,0,0.24,3,82,1,0,20,1,5.44444444444444,2,10.4444444444444,2,1,1.27272727272727,0,0.666666666666667,0,5,2,1,False
1288,1,1,0,5,145,0,0.36,5,64,1,0,8,2,3.55,0,5.75,0,1,0.608695652173913,0,0.5,0,4,3,4,False
1289,0,1,1,0,21,0,0.35,8,0,1,0,9,1,1.0,1,27.0,27,8,1.0,1,0.0,0,2,0,3,False
1290,0,1,10,0,23,0,0.19,1,58,1,0,16,1,5.0,0,13.6666666666667,2,1,2.2,0,0.333333333333333,0,2,3,3,False
1291,3,1,0,3,45,0,0.28,3,0,3,0,9,1,3.71428571428571,2,9.42857142857143,3,1,0.0,0,0.0,0,3,0,2,False
1292,0,1,0,5,56,0,0.35,2,0,1,0,3,1,2.85714285714286,0,8.14285714285714,1,1,2.33333333333333,0,0.0,0,1,0,0,False
1293,2,1,2,3,48,0,0.3,2,72,1,0,15,1,3.22222222222222,0,9.11111111111111,1,1,0.818181818181818,0,1.0,0,4,1,1,False
1294,0,1,1,13,79,0,0.29,7,75,1,0,13,1,6.75,1,6.0,2,1,0.833333333333333,0,0.333333333333333,0,3,3,2,True
1295,0,1,0,0,20,0,0.21,1,0,2,0,3,1,2.14285714285714,0,4.0,1,1,0.333333333333333,0,0.0,0,2,0,1,False
1296,0,1,0,6,26,0,1.3,0,0,1,0,2,1,2.0,2,4.0,4,1,0.0,0,1.0,0,1,1,0,False
1297,0,1,0,0,0,0,0.0,0,0,1,0,0,2,0.0,0,1.0,1,1,0.0,0,1.0,0,1,1,0,False
1298,4,1,11,0,17,8,0.02,0,95,2,2,5,2,1.99090909090909,0,2.83636363636364,0,1,0.4,0,0.0,0,1,0,0,False
1299,6,1,19,0,25,16,0.02,0,96,2,2,9,2,1.98529411764706,0,2.84803921568627,0,1,0.415525114155251,0,0.0,0,1,0,0,False
1300,0,1,1,0,3,1,0.01,0,88,2,3,10,2,2.38461538461538,0,2.66666666666667,0,1,0.183673469387755,0,0.0,0,1,0,0,False
1301,0,1,3,1,33,0,0.66,0,88,2,0,2,2,3.6,2,3.0,2,1,0.333333333333333,0,0.4,0,2,4,2,False
1302,1,1,4,0,41,1,0.17,1,65,2,2,13,2,2.875,0,7.0625,0,1,0.833333333333333,0,0.333333333333333,0,3,4,2,True
1303,0,1,0,1,19,0,0.4,11,0,1,0,4,1,1.0,1,7.0,7,1,0.0,0,0.0,0,1,0,0,False
1304,2,1,3,3,45,0,0.29,0,55,2,1,18,2,2.25,0,8.5,0,1,0.785714285714286,0,0.5,0,2,3,1,True
1305,0,1,5,1,30,0,0.34,0,46,1,1,12,2,2.16666666666667,0,5.33333333333333,1,1,0.6,0,0.4,0,2,3,1,False
1306,0,1,0,2,25,0,0.38,4,33,1,0,6,1,0.666666666666667,0,6.66666666666667,3,1,0.6,0,1.0,0,1,1,0,False
1307,14,1,3,0,41,4,0.16,0,80,3,4,6,2,3.47222222222222,0,2.86111111111111,0,1,0.387755102040816,0,0.0,0,1,0,2,False
1308,5,1,4,6,138,0,0.65,0,88,1,0,10,2,2.38095238095238,0,5.28571428571429,1,1,0.2,0,1.0,0,2,1,2,True
1309,0,2,6,4,51,0,0.27,1,61,2,0,13,2,4.0,1,9.0,2,1,1.7,0,1.0,0,3,1,0,False
1310,0,1,0,0,23,0,0.24,0,0,1,0,1,1,1.0,0,6.8,3,1,1.71428571428571,0,1.0,0,1,1,0,False
1311,0,1,2,0,31,0,0.31,0,83,2,2,2,1,1.83333333333333,0,2.16666666666667,1,1,0.4375,0,0.0,0,1,0,0,False
1312,1,1,1,0,24,0,0.27,0,76,2,0,2,2,1.13333333333333,0,1.33333333333333,0,1,0.238095238095238,0,0.0,0,2,0,0,False
1313,0,1,8,3,127,2,0.2,2,74,2,0,42,2,3.5,0,11.5,1,1,0.894736842105263,0,0.285714285714286,0,5,5,5,False
1314,0,1,12,3,46,0,0.28,2,59,1,0,13,1,5.85714285714286,0,9.71428571428571,1,1,0.444444444444444,0,0.0,0,1,0,2,False
1315,0,1,12,4,58,0,0.19,4,65,1,0,18,1,5.3,1,13.9,2,1,0.583333333333333,0,0.4,0,5,4,1,False
1316,0,1,5,2,56,2,0.25,1,76,1,0,7,2,4.53846153846154,0,6.30769230769231,0,1,0.866666666666667,0,0.25,0,3,4,3,False
1317,0,1,0,0,6,0,0.04,0,0,1,0,5,1,1.90909090909091,0,7.27272727272727,2,1,0.230769230769231,0,1.0,0,1,1,0,False
1318,1,1,7,2,59,0,0.22,2,78,1,1,21,1,4.14285714285714,1,8.21428571428571,1,1,0.75,0,0.285714285714286,0,4,5,5,True
1319,4,1,7,2,69,4,0.24,1,78,1,1,21,2,4.4,1,6.15,1,1,1.11538461538462,0,0.2,0,2,5,4,True
1320,0,1,6,1,48,2,0.27,0,79,3,0,11,1,3.08333333333333,0,4.83333333333333,1,1,0.875,0,1.0,0,1,1,0,False
1321,0,2,6,4,53,0,0.28,0,58,3,0,13,1,4.14285714285714,1,10.0,2,1,1.7,0,1.0,0,2,1,0,False
1322,0,1,7,5,59,0,0.58,0,69,1,0,7,1,3.57142857142857,1,4.0,1,1,0.333333333333333,0,0.0,0,1,0,0,False
1323,0,1,0,2,32,0,2.0,2,0,2,0,3,1,2.0,2,5.0,5,1,0.0,0,0.5,0,1,2,1,False
1324,0,1,0,1,34,0,1.48,1,0,2,0,3,1,1.0,0,3.5,0,1,0.0,0,0.5,0,1,2,1,False
1325,0,1,0,4,25,0,0.61,0,0,3,0,4,1,4.0,4,6.0,6,1,0.0,0,0.0,0,1,0,1,False
1326,0,1,7,5,133,2,0.61,0,85,3,0,10,1,2.94736842105263,0,3.73684210526316,1,1,0.521739130434783,0,1.0,0,2,1,1,False
1327,0,2,5,3,58,0,0.27,0,60,3,0,12,1,3.44444444444444,0,8.88888888888889,2,1,1.41666666666667,0,1.0,0,2,1,3,False
1328,0,1,0,0,17,0,0.81,0,0,1,0,1,1,0.0,0,7.0,7,1,0.0,0,0.0,0,2,0,0,False
1329,0,1,9,0,24,0,0.14,0,71,3,0,14,2,3.54545454545455,1,6.63636363636364,1,1,0.785714285714286,0,0.5,0,1,2,5,True
1330,0,1,2,2,28,0,0.43,1,16,1,0,15,1,1.66666666666667,1,10.6666666666667,2,1,0.0,0,0.0,0,1,0,0,True
1331,0,1,0,4,30,1,0.77,2,0,3,0,5,1,2.5,1,7.5,1,1,0.75,0,0.0,0,1,0,0,False
1332,0,1,2,1,36,12,0.22,0,84,1,3,5,1,4.61538461538461,3,4.92307692307692,1,1,1.13333333333333,0,0.0,0,1,0,0,True
1333,0,1,2,6,67,0,0.47,0,61,2,0,7,1,2.375,0,7.0,1,1,1.45454545454545,0,0.0,0,1,0,0,False
1334,0,1,2,4,35,0,0.41,1,33,2,0,3,1,2.0,1,8.5,4,1,1.5,0,0.0,0,1,0,0,True
1335,0,1,2,1,32,0,0.23,0,40,2,0,2,1,1.8,1,5.2,3,1,1.28571428571429,0,0.0,0,1,0,0,True
1336,0,1,2,3,69,1,0.34,2,42,4,0,8,2,2.23076923076923,0,8.92307692307692,1,1,0.15,0,0.5,0,2,2,0,False
1337,0,1,2,1,43,0,0.26,0,50,1,0,10,2,1.26666666666667,0,4.4,0,1,0.315789473684211,0,0.666666666666667,0,4,2,3,False
1338,0,1,1,0,28,0,0.24,1,50,1,0,15,2,1.3,0,4.1,0,1,0.384615384615385,0,0.75,0,1,2,2,False
1339,0,1,1,2,39,0,0.36,0,0,1,0,10,2,0.727272727272727,0,3.36363636363636,0,1,0.571428571428571,0,1.0,0,3,1,3,False
1340,0,1,12,6,90,0,0.35,3,70,1,0,33,1,4.81818181818182,1,10.7272727272727,1,1,0.846153846153846,0,0.75,0,1,3,2,True
1341,0,1,5,0,18,1,0.22,0,60,3,0,10,1,3.0,1,4.8,1,1,1.0,0,1.0,0,1,1,0,True
1342,0,1,3,3,34,0,0.35,4,33,1,0,6,1,2.25,1,9.0,1,1,2.0,0,0.0,0,1,0,0,False
1343,0,1,4,2,39,0,0.38,0,46,1,0,9,1,3.42857142857143,1,7.14285714285714,1,1,0.666666666666667,0,1.0,0,1,1,0,False
1344,4,2,0,10,60,0,0.87,1,0,1,0,13,1,6.25,4,6.25,5,1,1.5,0,0.5,0,3,2,1,False
1345,6,1,0,0,89,0,0.24,0,95,1,0,66,4,1.03703703703704,0,1.94444444444444,0,1,0.245614035087719,0,0.4,0,2,6,6,True
1346,0,1,4,2,40,0,0.26,2,35,1,0,8,2,2.22222222222222,1,6.11111111111111,1,1,0.230769230769231,0,1.0,0,1,1,0,False
1347,0,1,1,3,26,0,0.52,2,0,1,0,8,1,1.5,1,9.5,4,1,0.0,0,1.0,0,1,1,0,False
1348,0,1,1,2,25,0,0.53,2,0,1,0,7,1,1.5,1,7.5,4,1,0.0,0,1.0,0,1,1,0,False
1349,0,1,1,2,31,0,0.28,1,70,1,0,16,1,4.0,1,7.4,2,1,0.571428571428571,0,0.75,0,1,2,0,False
1350,0,1,3,1,53,0,0.25,0,81,2,0,11,2,2.42857142857143,0,3.9047619047619,0,1,0.230769230769231,0,0.0,0,2,0,1,True
1351,4,1,6,7,341,0,0.45,0,80,3,0,57,2,6.51219512195122,0,10.609756097561,1,1,0.787234042553192,0,0.454545454545455,0,4,5,3,True
1352,1,2,6,3,60,0,0.2,2,25,3,0,24,1,4.0,1,15.9166666666667,0,1,1.4375,0,1.0,0,1,1,1,True
1353,2,1,1,2,156,0,0.29,0,91,1,0,23,2,1.30909090909091,0,4.72727272727273,0,1,0.233333333333333,0,0.153846153846154,0,2,10,10,True
1354,0,1,1,0,20,0,0.29,1,0,1,0,4,2,0.222222222222222,0,1.66666666666667,0,1,0.25,0,1.0,0,2,1,3,True
1355,0,1,0,0,19,3,0.2,1,25,1,0,4,2,0.714285714285714,0,3.85714285714286,1,1,0.916666666666667,0,1.0,0,1,1,0,False
1356,0,1,0,0,19,0,0.26,4,16,1,0,4,1,3.33333333333333,3,8.0,5,1,0.0,0,1.0,0,4,1,1,False
1357,2,2,1,2,49,0,0.12,1,66,1,0,34,2,5.5625,0,11.5625,1,1,1.7,0,0.666666666666667,0,2,2,4,True
1358,0,6,0,2,20,0,0.35,2,0,1,0,9,1,5.0,5,19.0,19,6,5.0,5,0.4,0,4,3,2,True
1359,0,1,5,0,23,0,0.14,0,60,1,0,19,2,3.33333333333333,0,8.55555555555556,0,1,0.666666666666667,0,0.666666666666667,0,3,2,3,True
1360,1,3,1,34,299,0,0.54,15,33,1,0,29,2,3.375,0,25.125,1,1,1.09090909090909,0,0.285714285714286,0,2,6,5,True
1361,0,2,0,9,47,0,0.84,3,0,1,0,6,1,1.33333333333333,0,9.0,7,1,1.2,0,0.5,0,1,2,1,True
1362,0,1,2,0,22,0,0.61,0,33,1,0,5,1,1.66666666666667,1,3.66666666666667,1,1,0.0,0,0.0,0,1,0,0,False
1363,0,1,5,0,18,0,0.26,1,50,1,0,19,1,2.25,1,9.25,1,1,0.5,0,0.5,0,2,2,0,False
1364,0,1,2,0,19,0,0.39,0,33,1,0,7,1,1.66666666666667,1,11.0,1,1,0.6,0,0.5,0,1,2,1,True
1365,6,1,2,6,98,0,0.44,0,41,1,0,28,2,2.64285714285714,0,7.92857142857143,0,1,0.578947368421053,0,0.4,0,1,4,4,True
1366,0,1,1,1,22,0,0.21,1,75,1,0,17,1,2.5,1,11.25,1,1,1.16666666666667,0,1.0,0,2,1,0,False
