File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,target
1184,0,0,1,0,0,6,34,1,1,4,1,0.62,1,50,2,20,0,1,27.0,24,3,0.75,0,6,0.94392523364486,0,0,False
1185,0,0,1,0,0,4,48,1,0,1,6,0.63,0,33,3,0,3,1,4.83333333333333,0,2,0.0,0,6,0.958904109589041,0,1,False
1186,0,0,1,0,0,5,57,1,2,8,4,0.98,0,87,1,5,4,2,4.0,0,1,0.5,0,6,0.956834532374101,0,1,False
1187,0,0,1,0,0,4,48,1,0,3,6,0.51,0,55,3,0,3,1,6.0,0,2,0.0,0,6,0.963414634146341,0,1,False
1188,0,0,1,0,0,6,62,1,0,6,6,0.4,1,55,3,0,3,1,9.0,0,2,2.25,0,6,0.975903614457831,0,1,False
1189,0,0,1,0,0,5,48,1,0,1,5,0.73,0,60,3,0,3,1,4.4,0,1,0.0,0,6,0.956204379562044,0,1,False
1190,0,0,1,0,0,4,48,1,0,3,6,0.56,0,55,3,1,3,1,5.66666666666667,0,2,0.0,0,6,0.961290322580645,0,1,False
1191,0,0,1,0,0,4,48,1,0,3,6,0.55,0,55,3,0,3,1,5.83333333333333,0,2,0.0,0,6,0.962025316455696,0,1,False
1192,0,0,1,0,0,10,83,1,0,6,6,0.82,0,52,3,0,4,1,8.0,0,2,0.0,0,214,0.971291866028708,0,1,True
1193,0,0,1,0,0,4,48,1,0,6,6,0.43,0,61,3,0,5,1,7.16666666666667,0,2,0.375,0,6,0.967391304347826,0,1,False
1194,0,0,1,0,0,6,59,1,0,12,6,0.32,1,61,3,0,5,1,11.8333333333333,0,2,0.75,0,6,0.931159420289855,0,2,False
1195,0,0,1,0,0,4,48,1,0,5,6,0.48,0,53,3,0,3,1,6.83333333333333,0,2,0.0,0,6,0.964912280701754,0,1,False
1196,0,0,1,0,0,5,49,1,0,4,5,0.72,0,60,2,0,3,1,5.0,0,2,0.428571428571429,0,6,0.958904109589041,0,1,False
1197,0,0,1,0,0,5,53,1,0,1,6,0.72,0,50,3,0,3,1,4.5,0,2,0.0,0,6,0.96078431372549,0,1,False
1198,0,0,1,0,0,7,47,1,0,0,3,6.71,0,0,0,2,0,0,15.3333333333333,1,1,0.0,0,6,0.904761904761905,0,0,False
1199,0,0,1,0,0,5,134,1,0,15,20,0.65,0,84,1,0,4,2,3.25,1,1,0.636363636363636,0,6,0.984375,0,1,False
1200,0,1,2,0,0,6,41,1,0,2,2,0.91,0,0,3,0,6,1,3.33333333333333,2,2,1.4,0,6,0.931372549019608,0,0,False
1201,1,1,1,0,0,12,206,1,1,7,8,0.89,2,80,4,1,14,2,6.09090909090909,0,1,1.46153846153846,0,10,0.976143141153082,0,2,True
1202,5,0,2,4,0,10,392,1,0,19,23,0.59,2,82,3,0,18,2,7.0,1,1,1.43333333333333,0,119,0.700166112956811,0,5,True
1203,4,1,1,0,0,10,146,1,1,5,2,0.5,3,80,3,0,26,1,4.125,0,0,1.9,0,6,0.988118811881188,0,1,True
1204,3,1,2,0,0,5,119,1,0,15,14,0.49,0,83,3,0,10,2,4.44444444444444,1,1,1.2,0,130,0.67258883248731,0,1,True
1205,0,1,1,0,0,6,48,1,0,2,2,0.94,0,0,2,0,11,1,4.66666666666667,3,1,1.2,0,6,0.928571428571429,0,2,False
1206,0,1,1,0,0,4,42,1,0,1,2,1.68,0,0,2,0,3,1,1.66666666666667,1,1,0.0,0,6,0.932584269662921,0,0,False
1207,0,1,1,0,0,6,34,1,0,0,1,2.12,0,0,3,0,2,1,1.0,0,1,0.0,0,6,0.903225806451613,0,0,False
1208,6,0,2,0,0,11,258,1,0,21,8,0.87,2,82,3,0,20,2,5.71428571428571,1,2,1.375,0,8,0.985691573926868,0,3,True
1209,1,0,1,0,0,8,178,1,0,5,7,2.62,0,70,1,0,10,1,2.75,1,2,0.3,0,281,0.977777777777778,0,1,False
1210,0,2,1,0,0,9,38,1,0,0,0,0.97,0,0,2,0,7,1,4.5,4,2,0.75,0,6,0.931818181818182,0,0,True
1211,0,0,1,0,0,9,53,1,1,0,2,1.61,0,0,3,1,4,1,1.33333333333333,0,1,0.6,0,6,0.9375,0,0,False
1212,0,0,1,0,0,0,26,1,1,1,4,0.74,0,19,1,2,3,2,2.4,1,0,0.428571428571429,0,6,0.922077922077922,0,0,False
1213,4,0,1,11,0,8,78,1,1,4,2,0.42,1,78,2,0,17,1,7.42857142857143,4,1,2.0,0,188,0.498305084745763,0,2,True
1214,3,1,2,0,0,13,552,1,3,50,15,0.72,4,87,3,1,29,3,10.0,1,1,2.0,0,13,0.94335805799056,0,5,True
1215,4,0,2,4,0,6,138,1,0,23,10,0.39,2,81,1,0,20,2,11.0714285714286,0,1,1.5625,0,6,0.9375,0,2,True
1216,2,0,1,0,1,7,530,1,0,18,59,0.97,0,93,1,0,17,4,1.9672131147541,0,0,0.412698412698413,0,6,0.953389830508475,0,2,True
1217,0,5,1,9,0,5,49,1,0,2,0,0.91,0,76,1,0,0,1,3.0,2,1,0.428571428571429,0,6,0.949152542372881,0,0,False
1218,1,1,1,0,0,8,60,1,0,12,3,0.29,3,55,1,0,24,1,14.0,5,1,2.42857142857143,0,6,0.98,0,1,True
1219,0,0,0,6,0,0,22,1,0,0,0,2.2,0,0,1,0,1,1,0.0,0,0,0.0,0,6,0.846153846153846,0,0,False
1220,2,2,1,0,0,6,114,1,0,3,6,0.77,1,40,1,0,8,2,3.5,0,1,1.25,0,6,0.97979797979798,0,1,False
1221,0,0,1,0,0,5,88,1,0,7,9,0.51,2,61,3,0,7,2,5.11111111111111,1,2,1.90909090909091,0,10,0.968051118210863,0,2,True
1222,0,0,1,0,0,2,29,1,0,3,2,0.91,0,16,2,0,5,1,6.0,3,2,0.0,0,6,0.923076923076923,0,0,False
1223,0,0,1,0,0,6,51,1,0,2,3,1.0,0,66,2,0,2,1,2.0,0,1,0.0,0,6,0.954198473282443,0,1,False
1224,0,0,1,0,0,8,81,1,0,3,5,0.95,0,40,2,0,9,1,5.2,0,1,0.0,0,6,0.97,0,1,False
1225,4,9,2,0,2,14,323,1,1,35,5,0.45,4,84,3,0,44,1,10.4210526315789,1,1,2.47619047619048,0,7,0.986289631533848,0,3,True
1226,2,0,2,1,0,3,45,1,0,9,4,0.28,3,66,3,0,18,1,5.16666666666667,0,1,2.5,0,6,0.974248927038627,0,1,False
1227,1,0,1,0,0,8,44,1,1,2,1,0.33,3,66,4,0,13,1,8.0,3,2,3.0,0,6,0.956310679611651,0,2,True
1228,0,1,1,0,0,2,127,1,1,2,18,0.79,0,50,1,1,6,3,3.05,0,1,0.818181818181818,0,6,0.982808022922636,0,1,False
1229,3,3,1,0,0,4,125,1,0,20,15,0.32,2,88,3,0,21,3,4.80952380952381,0,1,1.82608695652174,0,8,0.986928104575163,0,2,True
1230,0,0,1,0,0,7,155,1,0,17,16,0.8,1,77,1,4,17,3,5.9375,0,0,0.5,0,6,0.98547215496368,0,1,True
1231,0,1,1,0,0,3,236,1,0,5,62,0.72,0,77,1,0,26,2,1.57142857142857,1,1,0.107692307692308,0,6,0.991058122205663,0,1,True
1232,0,0,1,0,0,2,17,1,0,0,1,1.21,1,0,2,0,0,1,1.0,1,1,1.0,1,6,0.853658536585366,0,0,False
1233,0,0,1,0,0,4,111,1,0,7,15,1.02,0,66,1,0,5,3,1.86666666666667,0,0,0.176470588235294,0,6,0.975708502024291,0,1,False
1234,0,0,1,0,0,5,64,1,0,1,6,1.21,0,66,1,0,11,3,1.5,0,0,0.5,0,6,0.958333333333333,0,1,False
1235,1,9,1,2,0,6,137,1,0,10,2,0.96,1,83,1,0,11,1,5.08333333333333,1,1,0.714285714285714,0,6,0.982456140350877,0,1,True
1236,2,2,1,0,0,4,154,1,0,3,21,0.6,1,58,1,0,13,2,4.04,1,1,1.18518518518519,0,6,0.987780040733198,0,1,False
1237,0,11,1,0,0,5,436,1,1,33,51,0.77,1,95,1,1,37,2,3.03174603174603,0,1,0.415384615384615,0,7,0.933164128595601,0,4,True
1238,0,0,1,0,0,5,107,1,0,2,12,0.87,0,33,1,0,5,3,2.58333333333333,0,1,0.928571428571429,0,85,0.977011494252874,0,1,False
1239,3,0,2,0,2,13,176,1,0,5,8,0.46,5,70,1,0,22,2,5.0,1,1,1.46153846153846,0,6,0.907550077041603,0,2,True
1240,0,3,1,0,0,5,96,1,0,2,8,0.67,0,54,2,0,15,3,2.27272727272727,0,1,0.923076923076923,0,6,0.978723404255319,0,1,False
1241,0,0,1,0,0,1,22,1,0,0,4,0.35,0,0,1,0,8,2,2.0,0,0,1.0,0,6,0.795918367346939,0,0,True
1242,0,0,1,0,0,11,56,1,0,1,2,0.71,3,0,2,0,9,1,11.5,1,2,1.4,0,6,0.951515151515152,0,2,True
1243,6,1,1,4,3,15,516,1,10,2,12,0.63,5,92,2,0,21,1,5.68965517241379,0,1,1.90625,0,6,0.993548387096774,0,2,False
1244,3,0,1,1,2,8,126,1,2,1,4,1.43,1,66,1,0,8,1,4.55555555555556,2,1,0.454545454545455,0,6,0.9765625,0,1,False
1245,0,1,1,7,0,10,315,1,1,8,18,1.13,1,84,3,1,23,1,3.7,0,0,0.363636363636364,0,6,0.991573033707865,0,1,False
1246,5,0,2,0,0,18,485,1,0,2,18,0.67,6,84,2,1,31,2,5.52173913043478,0,1,1.64,0,6,0.982078853046595,0,3,True
1247,0,0,1,3,0,42,403,1,0,7,7,1.96,5,85,2,1,21,2,6.0,0,1,1.11111111111111,0,6,0.980882352941176,0,2,False
1248,0,0,4,0,0,33,171,1,2,0,2,0.57,16,0,3,1,23,1,14.0,1,1,3.5,0,6,0.989417989417989,0,1,False
1249,0,0,1,0,0,30,323,1,0,0,9,4.49,0,0,0,5,9,0,3.22222222222222,1,0,0.0,0,6,0.962264150943396,0,2,False
1250,1,0,4,0,0,33,164,1,2,0,1,0.58,15,0,3,1,20,1,13.75,1,2,3.33333333333333,0,6,0.988847583643123,0,1,False
1251,3,1,1,0,0,13,120,1,0,3,3,0.58,5,71,1,0,22,2,4.85714285714286,0,1,2.55555555555556,0,6,0.98469387755102,0,1,False
1252,0,0,1,0,0,3,37,1,0,6,4,0.74,0,70,2,0,8,1,2.25,1,2,0.666666666666667,0,6,0.946902654867257,0,0,False
1253,3,1,1,5,0,22,988,1,8,21,26,0.81,6,87,2,2,37,2,8.86842105263158,0,0,1.675,0,6,0.971586424625099,0,4,True
1254,0,1,1,0,0,20,65,1,0,7,1,0.76,2,0,1,0,7,2,14.0,10,5,2.5,1,6,0.965116279069767,0,1,False
1255,1,3,1,22,6,12,837,1,31,13,18,0.83,3,93,1,2,20,3,8.15094339622642,0,0,1.14545454545455,0,6,0.996750232126277,0,2,False
1256,6,0,1,0,6,3,69,2,0,12,2,0.22,7,0,2,1,11,1,11.375,2,2,1.27272727272727,0,6,0.986607142857143,0,1,False
1257,2,0,1,4,0,12,384,1,1,2,19,0.7,3,89,4,0,40,1,6.0,0,0,1.0,0,6,0.904536862003781,0,2,True
1258,0,2,1,0,0,6,59,1,0,1,2,0.45,2,50,3,0,19,1,7.75,3,2,1.5,0,6,0.918552036199095,0,3,True
1259,0,2,1,0,0,1,37,1,0,0,0,1.23,0,0,3,0,6,1,3.0,1,2,0.75,0,6,0.768292682926829,0,0,False
1260,0,0,1,2,0,7,116,1,0,1,11,0.89,1,81,1,0,21,3,2.18181818181818,0,0,0.538461538461538,0,6,0.980066445182724,0,1,False
1261,0,1,1,0,0,9,84,1,0,2,4,0.6,3,40,4,0,16,1,6.0,1,1,0.714285714285714,0,6,0.926470588235294,0,1,False
1262,0,1,1,0,0,6,54,1,0,1,3,0.57,2,25,4,0,16,1,4.75,1,1,0.666666666666667,0,6,0.926553672316384,0,2,False
1263,0,0,1,0,0,9,136,1,1,0,10,1.13,0,0,1,1,12,2,0.0,0,0,0.0,0,6,0.934707903780069,0,2,False
1264,0,1,1,0,0,25,111,1,0,0,2,1.66,0,0,4,0,10,2,6.0,2,1,0.6,0,6,0.961165048543689,0,2,False
1265,0,1,1,0,0,7,37,1,0,0,1,0.76,2,0,3,1,9,2,7.5,7,2,0.75,0,6,0.883928571428571,0,0,False
1266,4,1,1,0,0,22,377,1,1,4,9,0.66,5,71,1,1,21,2,8.73333333333333,0,0,1.76470588235294,0,6,0.983034872761546,0,2,False
1267,0,1,1,0,0,19,74,1,0,0,2,1.0,0,0,2,1,13,2,8.0,7,2,1.2,0,6,0.952662721893491,0,2,False
1268,0,1,1,0,0,8,106,1,0,2,8,1.56,1,38,1,0,6,2,1.77777777777778,0,1,0.0,0,6,0.968325791855204,0,2,False
1269,1,0,1,0,0,2,21,1,0,0,1,0.7,0,0,2,0,4,1,1.5,0,1,0.0,0,6,0.909090909090909,0,0,False
1270,0,0,1,0,0,13,108,1,0,0,5,0.61,6,0,1,0,25,3,2.8,0,0,1.71428571428571,0,6,0.946428571428571,0,2,False
1271,0,0,0,0,0,0,24,1,0,0,0,4.8,0,0,3,0,0,1,0.0,0,0,0.0,0,6,0.547619047619048,0,0,False
1272,3,1,1,0,3,20,459,1,8,0,8,0.91,5,0,2,0,23,1,4.65,0,0,1.09090909090909,0,6,0.988403211418377,0,2,False
1273,0,1,1,0,1,7,271,1,0,13,25,0.83,1,87,1,3,22,1,7.30769230769231,1,1,0.928571428571429,0,6,0.991525423728814,0,1,False
1274,0,0,1,2,0,3,101,1,0,9,2,1.53,2,36,1,0,6,1,11.5,7,2,1.0,1,6,0.971153846153846,0,1,False
1275,0,0,0,0,0,0,19,1,0,0,0,4.75,0,0,2,0,0,1,0.0,0,0,0.0,0,6,0.818181818181818,0,0,False
1276,0,1,1,0,0,9,114,1,1,2,6,2.0,2,62,1,0,4,2,1.0,0,0,0.4,0,6,0.971428571428571,0,1,False
1277,0,1,1,0,0,5,78,1,1,3,7,1.13,1,62,1,0,4,2,1.77777777777778,0,1,1.08333333333333,0,6,0.967391304347826,0,1,False
1278,0,0,1,0,6,13,101,1,0,0,6,0.72,3,0,1,0,12,1,5.83333333333333,4,1,2.625,0,6,0.978947368421053,0,1,False
1279,0,0,1,0,0,12,127,1,1,0,8,1.87,0,0,2,2,5,2,0.888888888888889,0,1,0.454545454545455,0,6,0.973333333333333,0,1,False
1280,0,0,1,0,0,20,137,1,0,0,6,0.51,8,0,2,1,17,2,7.5,3,3,2.625,1,6,0.950617283950617,0,3,False
1281,0,0,1,0,0,4,89,1,2,1,13,0.79,0,13,1,3,10,1,2.46666666666667,1,1,0.411764705882353,0,6,0.975708502024291,0,1,False
1282,0,0,1,0,0,72,91,1,0,0,1,4.55,0,0,2,1,4,2,1.0,1,2,0.0,0,6,0.956521739130435,0,1,False
1283,3,0,1,5,0,12,652,1,10,14,28,0.93,3,88,2,1,21,2,4.51219512195122,0,0,0.883720930232558,0,6,0.935913705583756,0,4,True
1284,0,0,1,0,0,11,358,1,3,13,24,0.83,2,87,1,1,22,1,8.74074074074074,1,0,0.896551724137931,0,6,0.964285714285714,0,2,False
1285,0,0,1,0,0,12,104,1,0,5,5,1.82,0,64,1,0,6,2,5.0,0,2,0.714285714285714,0,6,0.968421052631579,0,1,False
1286,0,0,1,0,0,2,40,1,0,5,6,0.69,0,50,1,1,5,1,5.33333333333333,1,1,0.5,0,6,0.827868852459016,0,1,False
1287,2,0,1,0,7,13,127,1,0,0,6,0.77,3,0,1,0,11,1,6.875,0,1,1.9,0,6,0.93841642228739,0,2,False
1288,3,0,1,0,3,4,57,2,0,11,2,0.35,4,0,2,0,10,1,9.2,2,2,1.55555555555556,0,6,0.976377952755906,0,1,False
1289,0,0,1,2,0,10,363,1,1,2,26,0.61,3,66,3,0,38,3,4.85185185185185,0,1,0.758620689655172,0,6,0.785585585585586,0,1,False
1290,0,0,1,0,0,0,16,1,0,0,1,2.29,1,0,2,0,1,1,0.0,0,2,0.0,0,6,0.818181818181818,0,0,False
1291,2,0,2,0,0,21,159,1,2,1,2,0.79,6,83,4,0,12,1,5.5,1,1,1.625,0,6,0.981818181818182,0,2,False
1292,0,0,1,2,0,6,109,1,0,1,12,0.81,1,83,1,0,21,4,1.75,0,0,0.5,0,6,0.980066445182724,0,1,False
1293,1,0,1,0,0,11,200,1,9,0,6,0.47,4,0,3,0,28,2,5.8125,2,2,1.5,0,6,0.867388362652233,0,1,False
1294,0,0,1,0,0,69,253,1,0,4,3,2.43,7,25,3,0,9,2,8.66666666666667,6,1,1.0,1,6,0.977667493796526,0,2,False
1295,1,1,1,0,0,22,147,1,0,3,3,0.78,6,60,1,0,19,2,5.6,0,1,3.85714285714286,0,6,0.979899497487437,0,2,False
1296,1,2,1,2,0,2,152,1,1,3,22,0.81,0,76,2,0,10,2,2.34615384615385,0,0,0.428571428571429,0,6,0.982800982800983,0,2,False
1297,1,0,1,0,0,9,163,1,3,1,10,0.78,1,85,3,1,22,2,2.85714285714286,0,0,0.75,0,6,0.76457399103139,0,1,False
1298,0,1,1,0,0,16,59,1,0,5,1,0.94,2,0,1,0,10,2,9.5,5,5,2.5,1,6,0.958041958041958,0,1,False
1299,0,0,1,0,0,12,41,1,0,0,2,1.78,0,0,2,0,7,1,1.0,1,2,0.75,0,6,0.926829268292683,0,0,False
1300,1,0,1,2,0,0,19,1,0,1,7,0.34,0,87,1,0,7,2,2.125,0,1,0.3,0,6,0.934782608695652,0,0,False
1301,15,12,1,0,0,5,225,2,0,7,2,0.48,1,87,2,0,33,1,5.75862068965517,1,1,1.125,0,6,0.991183879093199,0,2,False
1302,4,6,1,0,0,8,443,1,5,12,26,0.75,2,90,1,1,35,5,3.70731707317073,0,0,0.534883720930233,0,6,0.983633387888707,0,2,False
1303,8,3,1,0,0,9,817,1,3,12,71,0.61,1,89,1,0,48,3,5.0,0,1,0.71264367816092,0,6,0.944694797214256,0,1,True
1304,0,3,2,0,0,4,46,1,0,2,1,0.65,2,25,2,0,7,1,4.75,2,1,1.5,0,6,0.957142857142857,0,1,False
1305,0,0,1,0,0,14,60,1,2,1,1,2.0,0,33,2,0,4,1,1.33333333333333,0,1,0.6,0,6,0.947368421052632,0,0,False
1306,0,0,1,7,0,10,158,1,0,4,12,0.97,1,87,1,0,14,5,2.41666666666667,0,0,0.933333333333333,0,8,0.970822281167109,0,2,True
1307,0,1,2,0,0,16,106,1,0,15,3,0.67,4,36,1,0,10,2,8.0,0,2,2.5,0,6,0.980582524271845,0,1,False
1308,0,2,1,0,0,7,86,1,0,4,4,0.69,2,45,3,1,10,1,6.5,2,2,1.75,0,6,0.975708502024291,0,1,False
1309,0,1,1,0,0,1,46,1,0,0,7,0.75,0,0,4,0,12,2,1.375,0,1,0.4,0,6,0.956521739130435,0,1,False
1310,1,7,2,7,0,9,254,1,1,13,5,0.64,4,76,1,0,29,2,7.64285714285714,4,2,1.9375,0,6,0.992238033635188,0,1,False
1311,0,1,1,0,0,24,96,1,0,5,1,1.92,0,0,1,0,5,2,10.0,7,5,0.75,0,6,0.964705882352941,0,1,False
1312,0,1,1,0,0,0,20,1,0,7,5,0.29,0,54,1,0,4,1,3.66666666666667,1,1,0.625,0,6,0.942307692307692,0,0,False
1313,0,0,2,3,0,4,64,1,0,4,10,0.67,0,65,1,0,1,1,3.4,1,1,0.75,0,6,0.967567567567568,0,1,False
1314,0,0,1,0,0,8,191,1,0,0,20,1.26,0,0,1,2,11,3,0.8,0,0,0.136363636363636,0,6,0.928205128205128,0,3,True
1315,6,0,2,3,0,8,220,1,0,8,12,0.54,3,82,1,0,8,1,5.16666666666667,2,1,1.5,0,6,0.991620111731844,0,1,False
1316,0,1,1,0,0,2,67,1,0,5,12,0.63,0,83,2,0,11,2,1.69230769230769,0,1,0.4,0,6,0.865384615384615,0,1,False
1317,0,1,1,0,0,2,38,1,0,1,3,0.72,1,25,3,0,6,1,3.25,2,2,1.0,1,6,0.947368421052632,0,0,False
1318,0,1,1,0,0,9,87,1,0,4,4,1.47,3,60,2,2,8,1,3.4,1,1,0.571428571428571,0,6,0.87434554973822,0,2,False
1319,0,0,1,1,0,5,134,1,1,1,19,1.13,0,80,2,0,9,1,1.2,0,1,0.227272727272727,0,6,0.98019801980198,0,1,False
1320,0,0,1,0,0,0,23,1,0,0,3,1.1,1,0,3,0,2,1,2.0,1,1,0.6,0,6,0.9,0,0,False
1321,0,0,1,0,0,5,68,1,0,2,9,1.89,0,77,1,0,3,2,0.666666666666667,0,0,0.0,0,6,0.92,0,2,False
1322,0,0,1,0,0,15,66,1,0,0,3,3.88,1,0,0,2,3,0,1.33333333333333,1,0,1.33333333333333,0,6,0.613861386138614,0,0,False
1323,3,0,3,0,0,3,109,1,15,7,0,0.22,3,37,1,0,10,1,7.83333333333333,1,2,2.95,0,6,0.978693181818182,0,2,False
1324,3,0,1,10,1,5,331,1,28,11,3,0.56,2,83,1,0,9,2,5.94117647058824,1,1,1.58333333333333,0,6,0.788334901222954,0,1,False
1325,5,0,1,7,2,6,431,1,14,8,15,0.84,2,87,4,0,19,1,5.85294117647059,0,1,1.05555555555556,0,6,0.87956204379562,0,1,False
1326,0,0,1,0,0,2,56,1,0,3,9,0.66,0,40,3,0,10,1,2.88888888888889,0,1,0.545454545454545,0,6,0.964912280701754,0,1,False
1327,0,1,1,0,0,4,372,1,43,4,17,0.98,1,92,1,1,23,2,2.9344262295082,0,0,0.396825396825397,0,19,0.82054054054054,0,3,False
1328,1,0,1,0,0,5,353,1,2,9,50,0.71,2,84,2,0,23,3,5.33962264150943,0,1,0.381818181818182,0,20,0.902462121212121,0,3,False
1329,18,11,2,15,0,7,660,1,0,42,48,0.37,3,96,1,0,70,6,5.93506493506494,0,0,1.32911392405063,0,62,0.712874779541446,0,4,True
1330,3,1,1,9,1,7,1030,1,27,12,86,0.78,3,96,1,1,29,5,6.21367521367521,0,0,0.823529411764706,0,8,0.970139124533424,0,2,True
1331,0,0,1,0,0,0,15,1,0,0,6,0.42,0,0,3,2,1,1,1.83333333333333,0,0,0.375,0,6,0.90625,0,0,False
1332,0,0,1,0,0,5,89,1,0,0,13,2.41,0,0,0,1,0,0,2.0,1,0,0.0,0,6,0.948387096774194,0,2,False
1333,0,0,1,0,0,0,15,1,0,1,7,0.5,0,0,2,1,1,1,2.71428571428571,2,1,0.0,0,6,0.9,0,0,False
1334,3,0,1,3,0,12,360,1,10,9,10,0.84,3,84,2,1,15,2,4.1304347826087,1,0,1.36,0,6,0.571583514099783,0,2,True
1335,0,0,1,0,0,2,51,1,0,2,9,0.61,0,44,3,0,11,1,2.44444444444444,0,1,0.545454545454545,0,6,0.963414634146341,0,1,False
1336,0,0,1,0,0,5,85,1,0,2,9,0.83,0,33,3,0,10,1,2.55555555555556,0,1,0.545454545454545,0,6,0.973094170403587,0,1,False
1337,0,0,2,0,0,3,29,1,1,1,2,1.45,0,0,1,2,1,2,2.66666666666667,1,2,1.2,0,6,0.907692307692308,0,0,False
1338,0,0,1,0,0,3,59,1,3,4,8,0.42,1,65,1,2,13,2,3.36363636363636,0,1,1.23076923076923,0,6,0.908366533864542,0,1,False
1339,0,0,1,0,0,2,28,1,1,0,2,0.68,1,0,2,2,7,1,4.33333333333333,1,0,1.8,0,6,0.934782608695652,0,0,False
1340,0,0,1,3,0,5,101,1,2,3,8,0.67,1,61,2,0,14,2,4.7,0,1,1.16666666666667,0,6,0.959866220735786,0,2,False
1341,0,0,1,0,0,3,57,1,0,1,9,0.85,0,55,2,0,10,2,2.11111111111111,0,1,0.454545454545455,0,6,0.961538461538462,0,1,False
1342,1,0,1,0,0,4,107,1,0,5,10,0.66,2,54,3,0,16,1,4.45454545454545,0,1,1.15384615384615,0,6,0.981538461538462,0,1,False
1343,0,0,1,0,0,17,54,1,0,0,2,1.26,5,0,2,0,6,1,4.5,3,4,0.75,0,6,0.951219512195122,0,1,False
1344,1,0,1,0,8,16,173,1,0,0,8,0.86,3,0,1,0,14,1,4.11111111111111,0,1,1.18181818181818,0,6,0.933638443935927,0,1,False
1345,0,0,1,0,0,7,34,1,0,0,2,0.68,3,0,2,0,5,1,3.5,1,6,0.75,0,6,0.94392523364486,0,0,False
1346,0,0,1,0,0,8,76,1,0,1,6,0.45,7,16,1,0,12,2,4.5,0,1,2.25,0,6,0.977777777777778,0,2,False
1347,0,0,3,0,0,4,30,1,0,2,2,0.77,4,0,4,0,4,1,4.0,4,5,2.25,0,6,0.934782608695652,0,0,False
1348,1,0,1,0,0,4,108,1,0,3,11,0.63,2,55,3,0,20,1,3.91666666666667,0,1,1.14285714285714,0,6,0.982558139534884,0,1,False
1349,0,0,1,0,0,1,31,1,0,2,10,0.14,4,50,1,0,15,2,7.7,1,1,1.25,0,6,0.981072555205047,0,1,False
1350,0,0,1,0,0,11,60,1,0,0,4,1.67,1,0,1,0,5,2,2.5,1,1,0.0,0,6,0.626086956521739,0,0,False
1351,0,0,1,0,0,1,25,1,0,1,3,0.58,2,33,2,0,6,1,4.33333333333333,2,2,1.8,0,6,0.9375,0,0,False
1352,0,0,1,0,0,4,95,1,1,1,12,1.16,0,61,1,0,16,2,1.30769230769231,0,0,0.2,0,219,0.97196261682243,0,1,False
1353,0,0,1,0,0,3,71,1,0,1,12,0.9,0,58,1,0,10,2,1.16666666666667,0,0,0.571428571428571,0,187,0.967032967032967,0,1,False
1354,8,1,1,3,0,4,122,1,0,7,4,0.49,2,76,1,0,18,2,5.07692307692308,2,3,1.66666666666667,0,509,0.641083521444695,0,1,False
1355,19,4,1,16,0,12,1196,1,45,28,12,0.68,4,93,2,2,37,3,5.8625,0,0,1.14634146341463,0,11,0.822448979591837,0,3,True
1356,0,0,1,0,0,4,98,1,1,6,9,0.92,1,70,3,0,12,1,3.9,0,1,0.416666666666667,0,6,0.959183673469388,0,2,False
1357,0,4,1,0,0,3,86,1,10,1,1,0.69,1,80,3,0,11,1,1.46666666666667,0,0,0.705882352941177,0,21,0.817843866171004,0,2,False
1358,1,0,1,0,0,4,115,1,0,4,12,0.53,2,65,3,0,20,1,5.30769230769231,0,1,1.0,0,6,0.984924623115578,0,1,False
1359,0,0,1,0,0,3,79,1,0,0,9,1.36,0,0,3,0,8,1,1.88888888888889,0,1,0.272727272727273,0,6,0.964497041420118,0,1,False
1360,1,0,1,0,0,0,22,1,0,0,9,0.13,1,0,1,0,23,2,7.6,2,2,0.5,0,6,0.97489539748954,0,1,False
1361,0,0,1,0,0,17,66,1,0,0,3,1.65,3,0,1,0,9,2,4.33333333333333,4,3,0.0,0,6,0.635658914728682,0,1,False
1362,1,0,1,0,0,11,176,1,1,2,9,1.11,4,54,2,3,18,2,4.27272727272727,1,0,0.769230769230769,0,6,0.985680190930788,0,1,False
1363,0,0,1,0,0,4,91,1,1,2,12,0.84,0,61,2,0,13,2,2.07692307692308,0,1,0.666666666666667,0,6,0.975308641975309,0,1,False
1364,0,0,1,0,0,0,25,1,0,4,7,0.71,0,71,3,0,1,1,3.28571428571429,2,1,0.0,0,6,0.924050632911392,0,0,False
1365,1,0,1,0,0,4,123,1,4,9,16,0.39,2,56,1,0,2,2,5.71428571428571,0,1,1.1304347826087,0,6,0.980952380952381,0,2,False
1366,0,0,1,0,0,0,22,1,2,1,0,1.83,0,0,3,0,0,1,4.0,1,1,0.0,0,6,0.872340425531915,0,0,False
1367,0,0,1,0,0,3,68,1,0,6,9,0.72,0,62,4,0,10,2,3.44444444444444,1,1,0.909090909090909,0,8,0.922680412371134,0,2,True
