File,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
1300,3,2,2,1,84,12,9,0.19,0,100,2,1,7,2,3.26666666666667,0,1,1,0.674418604651163,0,0.6,0,4,2,True
1301,0,1,0,0,21,1,4,0.3,0,75,1,0,1,2,1.72727272727273,0,0,1,0.230769230769231,0,0.6,0,1,0,False
1302,0,1,2,2,68,2,6,0.28,0,72,3,0,4,1,4.53333333333333,2,2,1,1.61111111111111,0,0.75,0,1,0,False
1303,5,2,4,1,57,3,6,0.15,0,81,1,0,7,2,5.66666666666667,0,1,1,1.53571428571429,0,0.5,0,1,0,True
1304,1,1,3,0,21,1,0,0.54,0,0,1,0,0,1,3.0,0,1,1,0.571428571428571,0,1.0,0,1,0,False
1305,3,1,0,0,29,1,6,0.15,0,93,2,0,0,1,3.0,0,1,1,0.128205128205128,0,1.0,0,1,0,True
1306,0,1,0,1,27,1,1,1.12,0,33,2,0,1,1,1.33333333333333,0,1,1,0.0,0,1.0,0,1,0,True
1307,0,1,0,6,35,1,0,3.5,0,0,0,0,1,0,1.0,1,0,1,1.0,0,1.0,0,2,0,False
1308,0,2,1,3,41,1,1,0.6,0,50,1,0,2,1,2.6,1,1,1,3.0,0,0.0,0,1,0,False
1309,1,1,3,7,39,1,0,1.11,0,66,1,0,1,1,5.33333333333333,4,3,2,1.0,1,1.0,0,2,0,False
1310,0,1,0,0,24,1,2,1.14,0,40,1,0,0,1,1.2,0,1,1,0.0,0,0.0,0,1,0,False
1311,0,1,0,0,17,1,1,0.65,0,50,1,0,0,2,1.66666666666667,0,0,1,0.0,0,0.0,0,1,0,False
1312,0,1,0,2,155,5,2,1.76,0,100,2,3,3,1,1.69565217391304,0,0,0,0.0,0,0.75,0,4,4,True
1313,0,1,0,0,26,2,0,2.6,0,0,0,3,1,0,1.8,1,0,1,0.0,0,0.0,0,2,0,False
1314,3,1,6,2,44,1,0,0.56,0,85,1,0,3,1,9.71428571428571,0,1,1,0.909090909090909,0,0.6,0,5,1,True
1315,0,1,0,1,35,3,0,1.0,0,0,1,1,2,1,1.0,1,0,1,0.0,0,0.0,0,3,0,False
1316,0,1,0,0,21,1,1,0.35,0,0,2,2,0,1,1.92857142857143,1,1,1,0.0,0,1.0,0,1,0,False
1317,0,1,0,2,36,2,1,1.06,0,50,3,0,1,1,2.2,2,1,1,0.375,0,1.0,0,1,0,True
1318,5,1,0,2,60,7,1,0.21,1,66,3,0,15,2,2.23529411764706,0,1,1,0.52,0,1.0,0,3,0,False
1319,1,1,0,0,19,1,5,0.14,1,57,2,0,7,1,4.14285714285714,3,3,1,0.666666666666667,0,1.0,0,1,0,True
1320,0,0,0,0,14,1,0,0.82,0,0,0,0,0,0,0.0,0,0,1,0.666666666666667,0,1.0,0,1,0,False
1321,0,0,0,1,17,0,0,0.34,5,0,0,0,0,0,0.0,0,0,1,2.33333333333333,1,1.0,0,1,0,False
1322,0,0,0,2,102,0,0,0.34,1,0,0,0,0,0,0.0,0,0,1,0.62962962962963,0,1.0,0,1,0,True
1323,0,0,0,1,15,0,0,0.71,0,0,0,0,0,0,0.0,0,0,1,2.0,2,1.0,0,1,0,False
1324,0,0,0,0,17,4,0,0.1,0,0,1,3,0,1,0.0,0,0,1,0.771428571428571,0,1.0,0,1,0,False
1325,0,0,0,0,16,2,0,0.17,0,0,0,0,0,0,0.0,0,0,1,1.17647058823529,0,1.0,0,1,0,True
