File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
1446,0,0,1,1,0,0,1,17,1,0,0,1,0,1,0,3,2,5,6,0,1.0,0,1,1,0,False
1447,0,0,1,0,0,0,2,18,2,0,6,7,0,2,0,1,1,1,1,0,0.0,0,1,0,0,False
1448,0,0,1,0,1,10,1,43,1,0,0,2,5,3,0,11,1,0,9,0,0.555555555555556,0,1,3,0,True
1449,0,0,1,0,0,0,1,17,1,0,0,1,0,1,0,3,2,4,4,0,0.0,0,1,0,0,False
1450,0,0,1,0,0,0,1,20,1,0,2,3,0,1,0,1,2,1,1,0,0.0,0,1,0,0,False
1451,0,0,1,0,0,0,1,16,1,0,3,9,0,1,0,0,1,0,1,0,0.0,0,1,0,0,False
1452,0,0,1,0,1,0,2,16,1,0,3,3,1,1,0,2,1,0,1,0,0.0,0,1,0,0,False
1453,0,2,1,0,0,0,1,18,1,0,0,0,0,0,1,1,0,0,1,0,0.0,0,1,0,0,False
1454,0,0,1,1,0,5,3,23,1,0,0,1,3,1,0,3,2,4,8,1,1.0,0,1,1,0,False
1455,0,0,1,0,1,0,1,21,1,0,0,2,0,1,0,2,1,2,4,0,0.0,0,1,0,0,False
1456,0,0,0,0,0,0,0,28,1,0,15,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,False
1457,0,0,1,0,0,0,1,18,1,0,0,2,0,1,0,0,2,0,2,0,0.0,0,1,0,0,False
1458,0,0,1,0,1,0,1,16,1,0,0,2,0,1,0,2,1,0,4,0,0.0,0,1,0,0,False
1459,0,0,1,0,1,0,1,16,1,0,1,3,0,1,0,2,1,0,1,0,0.0,0,1,0,0,False
1460,0,2,1,0,0,0,1,17,1,0,0,0,0,0,1,0,0,2,1,0,0.0,0,1,0,0,False
1461,1,0,1,0,1,3,1,42,2,0,2,4,1,3,0,9,2,0,4,0,0.5,0,1,2,0,False
1462,0,1,1,0,0,0,1,19,1,0,0,0,0,0,0,0,0,1,1,0,0.0,0,1,0,0,False
1463,0,0,1,1,0,0,1,19,1,0,2,5,0,1,0,0,1,1,1,0,0.0,0,2,0,0,False
1464,1,0,1,0,1,1,1,26,1,0,0,1,2,1,0,2,1,0,1,0,0.0,0,2,0,1,False
1465,1,0,1,0,1,5,1,38,1,0,0,1,3,1,0,8,1,0,1,0,0.0,0,1,0,1,True
1466,1,0,1,0,1,2,1,27,1,0,0,1,1,1,0,1,1,0,1,0,0.0,0,2,0,0,False
1467,0,0,1,0,0,0,1,23,1,0,1,2,0,1,0,4,1,1,1,0,0.0,0,1,0,0,True
1468,0,1,1,0,0,6,1,27,1,0,0,0,0,0,1,0,0,1,1,0,0.0,0,2,0,0,False
1469,0,0,1,0,0,11,1,33,1,0,0,1,4,3,0,0,1,0,2,0,1.0,0,2,1,0,False
1470,0,0,1,0,0,0,1,21,1,0,0,1,0,1,0,0,2,1,1,0,0.0,0,2,0,0,False
1471,0,0,1,0,1,3,1,30,2,0,0,3,0,3,0,2,1,0,1,0,1.0,0,1,1,3,False
1472,0,0,1,0,0,1,1,20,1,0,0,1,0,2,0,1,1,0,1,0,1.0,0,2,1,1,False
1473,0,0,1,0,0,0,1,20,2,3,0,2,1,4,0,6,2,0,1,0,0.0,0,1,0,1,False
1474,0,0,1,0,0,0,2,18,2,0,0,3,1,2,0,1,1,1,1,0,1.0,0,1,1,0,True
1475,0,0,1,0,0,0,2,16,1,0,0,1,0,1,0,0,2,1,11,1,0.0,0,1,0,0,True
1476,0,0,1,0,0,0,1,23,3,2,2,3,0,4,0,4,2,0,1,0,0.0,0,1,0,1,False
1477,0,0,1,0,0,1,1,20,1,0,1,1,5,5,0,0,1,2,6,0,0.0,0,2,0,0,False
1478,0,0,1,1,0,0,1,20,3,8,8,6,0,4,1,4,2,0,1,0,0.0,0,1,0,1,False
1479,0,0,1,0,0,0,1,19,1,2,10,11,0,1,0,0,1,1,1,0,0.0,0,1,0,1,False
1480,0,0,1,0,0,0,1,19,1,0,2,9,0,1,0,1,1,0,1,0,0.0,0,1,0,1,False
1481,0,0,1,0,0,0,1,19,1,0,0,1,0,1,0,3,1,1,3,0,0.0,0,2,0,0,False
1482,0,0,1,0,0,0,1,19,2,1,0,2,0,4,0,3,2,0,1,0,0.0,0,1,0,1,False
1483,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,0,False
1484,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,0,False
1485,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,0,False
1486,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,2,False
1487,9,0,1,6,0,1,2,96,1,5,7,4,1,2,0,6,1,1,1,0,1.0,0,2,1,1,False
1488,5,0,1,2,0,0,2,129,1,15,12,8,0,2,0,1,1,1,1,0,0.4,0,2,3,2,True
1489,0,0,1,0,0,0,1,86,1,2,7,13,0,2,0,0,1,1,1,0,0.5,0,3,2,2,True
1490,15,0,2,0,0,5,4,329,3,0,28,4,2,2,0,1,2,1,1,0,0.5,0,3,3,2,True
1491,5,0,2,0,0,0,4,95,2,0,12,2,1,2,0,0,2,1,1,0,1.0,0,3,1,0,False
