File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,target
1298,0,3,1,0,0,5,95,1,0,2,8,0.66,54,2,0,15,3,2.27272727272727,0,1,0.923076923076923,0,0,0.97864768683274,1.0,0,1,False
1299,0,0,1,0,0,1,22,1,0,0,4,0.35,0,1,0,8,2,2.0,0,0,1.0,0,0,0.795918367346939,0.0,0,0,True
1300,0,0,1,0,0,11,55,1,0,1,2,0.7,0,2,0,9,1,12.0,1,2,1.4,0,3,0.939024390243902,0.5,0,3,False
1301,6,1,1,4,3,15,516,1,10,2,12,0.63,92,2,0,21,1,5.68965517241379,0,1,1.90625,0,25,0.977506426735218,0.666666666666667,0,3,False
1302,3,0,1,1,2,8,126,1,2,1,4,1.38,66,1,0,9,1,4.77777777777778,2,1,0.454545454545455,0,10,0.9375,0.5,0,2,False
1303,0,1,1,7,0,10,318,1,1,9,18,1.15,84,3,1,23,1,3.85,0,0,0.363636363636364,0,27,0.956399437412096,0.8,0,3,False
1304,5,0,2,0,0,18,485,1,0,2,18,0.67,84,2,1,31,2,5.52173913043478,0,1,1.64,0,14,0.972681524083393,0.5,0,4,True
1305,0,0,1,3,0,42,403,1,0,7,7,2.0,85,2,1,21,2,6.0,0,1,1.11111111111111,0,6,0.971851851851852,1.0,0,3,False
1306,0,0,6,0,0,60,148,1,2,0,0,0.58,0,3,1,16,1,19.0,2,1,5.25,0,6,0.979591836734694,0.333333333333333,0,3,True
1307,0,0,1,0,0,30,323,1,0,0,9,4.75,0,0,5,9,0,3.22222222222222,1,0,0.0,0,5,0.961630695443645,0.5,0,2,True
1308,1,0,4,0,0,33,164,1,2,0,1,0.58,0,3,1,20,1,13.75,1,2,3.33333333333333,0,5,0.986988847583643,0.666666666666667,0,2,True
1309,3,1,1,0,0,13,120,1,0,3,3,0.59,71,1,0,22,2,4.85714285714286,0,1,2.55555555555556,0,4,0.974226804123711,0.666666666666667,0,3,True
1310,0,0,1,0,0,3,37,1,0,6,4,0.74,70,2,0,8,1,2.25,1,2,0.666666666666667,0,4,0.946902654867257,1.0,0,0,True
1311,3,1,1,5,0,22,990,1,8,21,27,0.81,87,2,2,39,2,8.74358974358974,0,0,1.60975609756098,0,68,0.954420432220039,0.375,0,6,True
1312,0,1,1,0,0,20,65,1,0,7,1,0.76,0,1,0,7,2,14.0,10,5,2.5,1,0,0.965116279069767,0.0,0,1,False
1313,1,3,1,22,6,12,837,1,31,13,18,0.83,93,1,2,20,3,8.15094339622642,0,0,1.14545454545455,0,26,0.984644020474639,0.4,0,4,False
1314,6,0,1,0,6,3,69,2,0,12,2,0.23,0,2,1,11,1,11.375,2,2,1.27272727272727,0,2,0.981735159817352,0.666666666666667,0,3,False
1315,0,0,1,0,0,9,123,1,0,0,3,5.86,0,5,0,1,1,1.0,1,1,0.0,0,162,1.0,1.0,0,0,False
1316,2,0,1,4,0,13,439,1,1,2,18,0.79,92,4,1,42,1,6.33333333333333,0,0,0.916666666666667,0,192,0.740674955595027,0.4,0,5,True
1317,0,2,1,0,0,6,59,1,0,1,2,0.47,50,3,0,19,1,7.75,3,2,1.5,0,0,0.915492957746479,1.0,0,3,False
1318,0,2,1,0,0,1,37,1,0,0,0,1.61,0,3,0,6,1,3.0,1,2,0.75,0,0,0.746666666666667,1.0,0,0,False
1319,0,0,1,2,0,7,124,1,0,1,11,0.95,81,1,0,23,3,2.45454545454545,0,0,0.615384615384615,0,26,0.897106109324759,0.666666666666667,0,2,False
1320,0,1,1,0,0,9,85,1,0,2,4,0.63,40,4,0,16,1,6.0,1,1,0.714285714285714,0,2,0.916981132075472,1.0,0,2,False
1321,0,1,1,0,0,6,55,1,0,1,3,0.6,25,4,0,16,1,4.75,1,1,0.666666666666667,0,2,0.913793103448276,1.0,0,3,False
1322,0,0,1,0,0,9,136,1,1,0,10,1.18,0,1,1,12,2,0.0,0,0,0.0,0,2,0.933098591549296,0.5,0,2,True
1323,0,1,1,0,0,25,111,1,0,0,2,1.88,0,4,0,10,2,6.0,2,1,0.6,0,0,0.959183673469388,1.0,0,2,True
1324,0,1,1,0,0,7,37,1,0,0,1,0.95,0,3,1,9,2,7.5,7,2,0.75,0,0,0.87,1.0,0,0,True
1325,4,1,1,0,0,22,377,1,1,4,9,0.66,71,1,1,21,2,8.8,0,0,1.76470588235294,0,6,0.980169971671388,0.6,0,4,True
1326,0,1,1,0,0,19,74,1,0,0,2,1.1,0,2,1,13,2,8.0,7,2,1.2,0,0,0.950310559006211,1.0,0,2,True
1327,0,1,1,0,0,8,106,1,0,2,8,1.63,38,1,0,6,2,1.77777777777778,0,1,0.0,0,0,0.967441860465116,1.0,0,2,False
1328,1,0,1,0,0,2,21,1,0,0,1,1.11,0,2,0,4,1,1.5,0,1,0.0,0,0,0.886792452830189,1.0,0,0,False
1329,0,0,1,0,0,13,108,1,0,0,5,0.63,0,1,0,25,3,2.8,0,0,1.71428571428571,0,7,0.927272727272727,0.5,0,4,False
1330,0,0,0,0,0,0,24,1,0,0,0,4.8,0,3,0,0,1,0.0,0,0,0.0,0,0,0.547619047619048,0.0,0,0,False
1331,3,1,1,0,3,20,459,1,8,0,8,0.92,0,2,0,23,1,4.65,0,0,1.09090909090909,0,11,0.978533094812165,0.666666666666667,0,3,True
1332,0,1,1,0,1,7,270,1,0,13,25,0.83,87,1,3,22,1,7.88461538461539,1,1,0.928571428571429,0,11,0.978632478632479,0.333333333333333,0,3,True
1333,0,0,1,2,0,3,101,1,0,9,2,1.58,36,1,0,6,1,11.5,7,2,1.0,1,0,0.970731707317073,1.0,0,1,False
1334,0,0,0,0,0,0,19,1,0,0,0,4.75,0,2,0,0,1,0.0,0,0,0.0,0,0,0.818181818181818,0.0,0,0,False
1335,0,1,1,0,0,9,114,1,1,2,6,2.07,62,1,0,4,2,1.0,0,0,0.4,0,4,0.951923076923077,0.5,0,3,False
1336,0,1,1,0,0,5,78,1,1,3,7,1.16,62,1,0,4,2,1.77777777777778,0,1,1.08333333333333,0,0,0.966666666666667,1.0,0,1,False
1337,0,0,1,0,9,14,154,1,0,0,9,0.76,0,1,0,14,1,5.55555555555556,3,1,2.45454545454545,0,136,0.660146699266504,0.333333333333333,0,1,False
1338,0,0,1,0,0,12,127,1,1,0,8,1.9,0,2,2,5,2,0.888888888888889,0,1,0.454545454545455,0,0,0.973214285714286,1.0,0,1,False
1339,0,0,1,0,0,20,137,1,0,0,6,0.52,0,2,1,18,2,7.5,3,3,2.625,1,8,0.933194154488518,0.5,0,3,False
1340,0,0,1,0,0,4,89,1,2,1,13,0.87,13,1,3,10,1,2.46666666666667,1,1,0.411764705882353,0,0,0.974248927038627,1.0,0,1,False
1341,0,0,1,0,0,72,91,1,0,0,1,5.35,0,2,1,4,2,1.0,1,2,0.0,0,1,0.946969696969697,1.0,0,2,False
1342,3,0,1,5,0,12,667,1,10,14,29,0.93,88,2,1,22,2,4.54761904761905,0,0,0.886363636363636,0,36,0.898009950248756,0.285714285714286,0,6,False
1343,0,0,1,0,0,11,358,1,3,13,24,0.83,87,1,1,22,1,9.25925925925926,1,0,0.896551724137931,0,4,0.959826275787188,0.5,0,2,False
1344,0,0,1,0,0,12,118,1,0,7,6,1.62,69,1,0,7,2,6.16666666666667,0,2,0.75,0,62,0.711111111111111,1.0,0,1,False
1345,0,0,1,0,0,2,40,1,0,5,6,0.69,50,1,1,5,1,4.83333333333333,1,1,0.5,0,0,0.827868852459016,0.0,0,1,False
1346,2,0,1,0,7,12,123,1,0,0,6,0.7,0,1,0,11,1,7.875,0,1,1.8,0,39,0.830945558739255,1.0,0,1,False
1347,3,0,1,0,3,4,57,2,0,11,2,0.35,0,2,0,10,1,9.2,2,2,1.55555555555556,0,1,0.972222222222222,0.5,0,2,False
1348,0,0,1,0,0,9,95,1,0,0,3,4.52,0,4,0,1,1,1.0,1,1,0.0,0,151,1.0,1.0,0,0,True
1349,1,0,1,2,0,11,447,1,2,4,26,0.7,71,3,1,40,3,5.62068965517241,0,1,0.806451612903226,0,179,0.666131621187801,0.6,0,2,True
1350,0,0,1,0,0,0,16,1,0,0,1,2.29,0,2,0,1,1,0.0,0,2,0.0,0,0,0.818181818181818,0.0,0,0,False
1351,2,0,3,0,0,23,169,1,2,1,2,0.88,83,4,0,12,1,5.66666666666667,1,1,1.625,0,34,0.903669724770642,0.666666666666667,0,3,False
1352,0,0,1,2,0,6,114,1,0,1,12,0.79,83,1,0,23,4,2.08333333333333,0,0,0.571428571428571,0,32,0.880877742946709,0.5,0,2,False
1353,1,0,1,0,0,11,200,1,9,0,6,0.46,0,3,0,28,2,5.8125,2,2,1.5,0,2,0.864864864864865,0.5,0,2,False
1354,0,0,1,0,0,69,253,1,0,4,3,2.61,25,3,0,9,2,8.66666666666667,6,1,1.0,1,2,0.972081218274112,1.0,0,3,False
1355,1,1,1,0,0,22,147,1,0,3,3,0.79,60,1,0,19,2,5.6,0,1,3.85714285714286,0,0,0.979695431472081,1.0,0,2,False
1356,1,2,1,2,0,2,156,1,1,3,23,0.83,75,2,0,10,2,2.25925925925926,0,0,0.413793103448276,0,22,0.928921568627451,0.5,0,3,True
1357,1,0,1,0,0,9,163,1,3,1,10,0.81,85,3,1,23,2,2.85714285714286,0,0,0.75,0,8,0.740740740740741,0.5,0,2,True
1358,0,1,1,0,0,16,59,1,0,5,1,0.94,0,1,0,10,2,9.5,5,5,2.5,1,0,0.958041958041958,0.0,0,1,False
1359,0,0,1,0,0,12,41,1,0,0,2,1.78,0,2,0,7,1,1.0,1,2,0.75,0,0,0.926829268292683,0.0,0,0,False
1360,1,0,1,2,0,0,19,1,0,1,7,0.39,87,1,0,7,2,2.125,0,1,0.3,0,1,0.918604651162791,1.0,0,1,False
1361,15,12,1,0,0,6,226,2,0,7,2,0.48,87,2,0,34,1,5.75862068965517,1,1,1.125,0,9,0.979874213836478,0.333333333333333,0,3,False
1362,4,6,1,0,0,8,443,1,5,12,26,0.75,90,1,1,35,5,3.73170731707317,0,0,0.534883720930233,0,2,0.981952420016407,0.5,0,3,False
1363,8,3,1,0,0,9,847,1,3,13,72,0.62,90,1,0,50,3,5.08139534883721,0,1,0.704545454545455,0,60,0.890625,0.166666666666667,0,4,True
1364,0,3,2,0,0,4,46,1,0,2,1,0.66,25,2,0,7,1,5.0,2,1,1.5,0,8,0.900709219858156,0.666666666666667,0,3,False
1365,0,0,1,0,0,14,60,1,2,1,1,2.31,33,2,0,4,1,1.33333333333333,0,1,0.6,0,2,0.923076923076923,1.0,0,1,False
1366,0,0,1,7,0,10,159,1,0,4,12,0.98,87,1,0,14,5,2.41666666666667,0,0,0.933333333333333,0,3,0.963060686015831,1.0,0,3,False
1367,0,1,2,0,0,15,104,1,0,15,3,0.68,36,1,0,10,2,8.0,0,2,2.5,0,21,0.939799331103679,0.666666666666667,0,2,False
1368,0,2,1,0,0,7,87,1,0,4,4,0.71,45,3,1,10,1,6.5,2,2,1.75,0,5,0.955284552845528,1.0,0,2,False
1369,0,1,1,0,0,1,47,1,0,0,7,0.77,0,4,0,12,2,1.375,0,1,0.4,0,3,0.935714285714286,1.0,0,2,False
1370,1,7,2,7,0,9,254,1,1,13,5,0.65,76,1,0,29,2,7.64285714285714,4,2,1.9375,0,18,0.971354166666667,0.666666666666667,0,2,False
1371,0,1,1,0,0,24,96,1,0,5,1,1.92,0,1,0,5,2,10.0,7,5,0.75,0,0,0.964705882352941,0.0,0,1,False
1372,0,1,1,0,0,0,20,1,0,7,5,0.29,54,1,0,4,1,3.66666666666667,1,1,0.625,0,0,0.942307692307692,0.0,0,0,False
1373,0,0,2,3,0,4,64,1,0,4,10,0.67,65,1,0,1,1,3.4,1,1,0.75,0,0,0.967567567567568,0.0,0,1,False
1374,0,0,1,0,0,7,195,1,0,0,21,1.26,0,1,2,11,3,0.80952380952381,0,0,0.130434782608696,0,13,0.897243107769424,0.5,0,5,True
1375,6,10,2,3,0,8,220,1,0,8,2,0.54,82,1,0,8,1,5.16666666666667,2,1,1.5,0,10,0.991608391608392,0.5,0,1,False
1376,0,1,1,0,0,2,67,1,0,5,12,0.64,83,2,0,11,2,1.69230769230769,0,1,0.4,0,3,0.864077669902913,1.0,0,2,False
1377,0,1,1,0,0,2,38,1,0,1,3,0.73,25,3,0,6,1,3.25,2,2,1.0,1,2,0.929203539823009,1.0,0,1,False
1378,0,1,1,0,0,9,87,1,0,4,4,1.58,60,2,2,8,1,3.4,1,1,0.571428571428571,0,2,0.865591397849462,1.0,0,3,False
1379,0,0,1,1,0,5,134,1,1,1,19,1.15,80,2,0,9,1,1.2,0,1,0.227272727272727,0,3,0.96969696969697,1.0,0,2,False
1380,0,0,1,0,0,0,23,1,0,0,3,1.1,0,3,0,2,1,2.0,1,1,0.6,0,0,0.9,0.0,0,0,False
1381,0,0,1,0,0,5,68,1,0,2,9,1.89,77,1,0,3,2,0.666666666666667,0,0,0.0,0,0,0.92,0.0,0,2,False
1382,0,0,1,0,0,15,66,1,0,0,3,3.88,0,0,2,3,0,1.33333333333333,1,0,1.33333333333333,0,2,0.594059405940594,1.0,0,1,False
1383,3,0,3,0,0,3,109,1,15,7,0,0.22,37,1,0,10,1,7.83333333333333,1,2,2.95,0,0,0.978693181818182,0.0,0,2,False
1384,3,0,1,10,1,5,331,1,28,11,3,0.56,83,1,0,9,2,5.94117647058824,1,1,1.58333333333333,0,3,0.785512699905927,1.0,0,2,False
1385,5,0,1,7,2,6,433,1,14,8,15,0.85,87,4,0,19,1,5.85294117647059,0,1,1.05555555555556,0,2,0.876138433515483,1.0,0,3,True
1386,0,0,1,0,0,2,56,1,0,3,9,0.66,40,3,0,10,1,2.88888888888889,0,1,0.545454545454545,0,0,0.964912280701754,0.0,0,1,False
1387,0,1,1,0,0,4,372,1,43,4,17,0.97,92,1,1,24,2,2.98360655737705,0,0,0.396825396825397,0,29,0.792025862068966,0.5,0,5,False
1388,1,0,1,0,0,5,363,1,2,9,50,0.73,84,2,0,23,3,5.18867924528302,0,1,0.363636363636364,0,54,0.853245531514581,0.5,0,4,True
1389,18,11,2,15,0,7,664,1,1,41,48,0.37,96,1,1,71,6,5.96153846153846,0,0,1.3125,0,249,0.69933263083948,0.5,0,8,True
1390,0,0,1,0,0,4,28,1,1,0,1,3.11,0,2,0,2,1,0.5,0,1,0.0,0,0,1.0,0.0,0,0,False
1391,4,2,1,9,1,7,981,1,27,11,77,0.81,96,1,1,24,4,6.15454545454545,0,0,0.785714285714286,0,76,0.931059772643931,0.666666666666667,0,5,True
1392,0,0,1,0,0,0,15,1,0,0,6,0.38,0,3,2,1,1,1.83333333333333,0,0,0.75,0,6,0.82089552238806,1.0,0,0,True
1393,0,0,1,0,0,5,89,1,0,0,13,2.41,0,0,1,0,0,2.0,1,0,0.0,0,0,0.948387096774194,0.0,0,2,False
1394,0,0,1,0,0,0,15,1,0,1,7,0.5,0,2,1,1,1,2.71428571428571,2,1,0.0,0,0,0.9,0.0,0,0,False
1395,3,0,1,3,0,12,363,1,10,9,10,0.85,84,2,1,15,2,4.08695652173913,1,0,1.32,0,8,0.570184983677911,0.666666666666667,0,3,True
1396,0,0,1,0,0,2,51,1,0,2,9,0.61,44,3,0,11,1,2.44444444444444,0,1,0.545454545454545,0,0,0.963414634146341,0.0,0,1,False
1397,0,0,1,0,0,5,85,1,0,2,9,0.78,33,3,1,11,1,3.0,1,1,0.727272727272727,0,0,0.925764192139738,0.0,0,2,False
1398,0,0,1,0,0,3,37,1,0,0,5,0.95,0,4,0,4,1,1.8,0,1,0.0,0,0,1.0,0.0,0,0,False
1399,0,0,2,0,0,3,29,1,1,1,2,1.45,0,1,2,1,2,2.66666666666667,1,2,1.2,0,0,0.907692307692308,0.0,0,0,False
1400,0,0,1,0,0,3,59,1,3,4,8,0.42,65,1,2,13,2,3.36363636363636,0,1,1.23076923076923,0,2,0.900398406374502,1.0,0,2,False
1401,0,0,1,0,0,2,28,1,1,0,2,0.68,0,2,2,7,1,4.33333333333333,1,0,1.8,0,0,0.934782608695652,0.0,0,0,False
1402,0,0,1,3,0,5,101,1,2,3,8,0.67,61,2,0,14,2,4.7,0,1,1.16666666666667,0,4,0.946488294314381,1.0,0,3,False
1403,0,0,1,0,0,3,57,1,0,1,9,0.85,55,2,0,10,2,2.11111111111111,0,1,0.454545454545455,0,1,0.955128205128205,1.0,0,2,False
1404,1,0,1,0,0,4,107,1,0,5,10,0.66,54,3,0,16,1,4.45454545454545,0,1,1.15384615384615,0,4,0.969230769230769,1.0,0,2,False
1405,0,0,1,0,0,17,54,1,0,0,2,1.26,0,2,0,6,1,3.5,1,5,0.75,0,3,0.926829268292683,0.5,0,3,True
1406,1,0,1,0,8,16,173,1,0,0,8,0.86,0,1,0,14,1,4.11111111111111,0,1,1.18181818181818,0,0,0.933638443935927,0.0,0,1,False
1407,0,0,1,0,0,7,34,1,0,0,2,0.68,0,2,0,5,1,3.5,1,6,0.75,0,1,0.934579439252336,1.0,0,1,False
1408,0,0,1,0,0,8,76,1,0,1,6,0.45,16,1,0,12,2,4.5,0,1,2.25,0,0,0.977777777777778,0.0,0,2,False
1409,0,0,3,0,0,4,30,1,0,2,2,0.77,0,4,0,4,1,4.0,4,5,2.25,0,0,0.934782608695652,0.0,0,0,False
1410,1,0,1,0,0,4,108,1,0,3,11,0.63,55,3,0,20,1,3.91666666666667,0,1,1.14285714285714,0,4,0.970930232558139,1.0,0,2,False
1411,0,0,1,0,0,1,31,1,0,2,10,0.14,50,1,0,15,2,7.7,1,1,1.25,0,0,0.981072555205047,0.0,0,1,False
1412,0,0,1,0,0,11,60,1,0,0,4,1.67,0,1,0,5,2,2.5,1,1,0.0,0,2,0.608695652173913,1.0,0,1,False
1413,0,0,1,0,0,1,25,1,0,1,3,0.58,33,2,0,6,1,4.33333333333333,2,2,1.8,0,0,0.9375,0.0,0,0,False
1414,0,0,1,0,0,4,94,1,1,1,12,1.15,61,1,0,16,2,1.30769230769231,0,0,0.2,0,3,0.943661971830986,0.5,0,3,False
1415,0,0,1,0,0,3,71,1,0,1,12,0.9,58,1,0,10,2,1.16666666666667,0,0,0.571428571428571,0,0,0.967032967032967,0.0,0,1,False
1416,8,1,1,3,0,4,121,1,0,7,4,0.48,76,1,0,18,2,5.07692307692308,2,3,1.66666666666667,0,0,0.64027149321267,1.0,0,1,False
1417,19,4,1,16,0,12,1196,1,45,28,12,0.68,93,2,2,37,3,5.85,0,0,1.14634146341463,0,29,0.814890510948905,0.25,0,5,True
1418,0,0,1,0,0,4,98,1,1,6,9,0.92,70,3,0,12,1,3.9,0,1,0.416666666666667,0,3,0.946938775510204,1.0,0,3,False
1419,0,4,1,0,0,3,86,1,10,1,1,0.69,80,3,0,11,1,1.46666666666667,0,0,0.705882352941177,0,1,0.814126394052045,1.0,0,3,True
1420,1,0,1,0,0,4,115,1,0,4,12,0.53,65,3,0,20,1,5.30769230769231,0,1,1.0,0,5,0.972361809045226,1.0,0,2,False
1421,0,0,1,0,0,3,79,1,0,0,9,1.36,0,3,0,8,1,1.88888888888889,0,1,0.272727272727273,0,2,0.952662721893491,1.0,0,2,False
1422,1,0,1,0,0,0,22,1,0,0,9,0.13,0,1,0,23,2,7.6,2,2,0.5,0,0,0.97489539748954,0.0,0,1,False
1423,0,0,1,0,0,18,71,1,0,0,3,1.29,0,1,0,12,2,5.0,4,3,0.6,0,26,0.533333333333333,0.5,0,3,False
1424,1,0,1,0,0,11,176,1,1,2,9,1.11,54,2,3,18,2,4.27272727272727,1,0,0.769230769230769,0,3,0.978520286396181,1.0,0,2,False
1425,0,0,1,0,0,4,91,1,1,2,12,0.84,61,2,0,13,2,2.07692307692308,0,1,0.666666666666667,0,1,0.97119341563786,1.0,0,2,False
1426,0,0,1,0,0,0,25,1,0,4,7,0.71,71,3,0,1,1,3.28571428571429,2,1,0.0,0,0,0.924050632911392,0.0,0,0,False
1427,1,0,1,0,0,4,123,1,4,9,16,0.39,56,1,0,2,2,5.71428571428571,0,1,1.1304347826087,0,0,0.980952380952381,0.0,0,2,False
1428,0,0,1,0,0,0,22,1,2,1,0,1.83,0,3,0,0,1,4.0,1,1,0.0,0,0,0.872340425531915,0.0,0,0,False
1429,0,0,1,0,0,3,68,1,0,6,9,0.72,62,4,0,10,2,3.44444444444444,1,1,0.909090909090909,0,0,0.922680412371134,0.0,0,3,True
1430,0,0,1,0,0,17,174,1,0,0,9,1.89,0,0,2,7,0,1.44444444444444,1,0,0.0,0,8,0.865051903114187,1.0,0,2,False
1431,0,0,1,0,0,4,131,1,4,5,13,0.66,71,1,5,19,3,6.88235294117647,0,0,0.894736842105263,0,5,0.955773955773956,1.0,0,3,False
1432,0,0,1,0,0,0,18,1,0,2,5,0.64,40,1,0,0,2,2.2,2,1,0.0,0,0,0.901639344262295,0.0,0,0,False
1433,0,0,1,0,0,11,82,1,1,0,3,2.83,0,2,8,7,2,4.75,1,0,0.0,0,2,0.946308724832215,1.0,0,2,False
1434,0,0,1,0,0,3,73,1,1,1,10,0.68,54,2,0,12,2,1.90909090909091,0,1,0.846153846153846,0,1,0.910313901345291,1.0,0,2,False
1435,1,0,1,0,0,3,97,1,0,4,10,0.67,50,3,0,16,1,4.18181818181818,0,1,1.0,0,4,0.966887417218543,1.0,0,2,False
1436,6,7,2,7,0,13,426,1,10,13,5,0.46,90,3,2,19,2,7.07142857142857,1,2,2.2,0,6,0.615776081424936,1.0,0,5,True
1437,2,3,2,0,0,10,138,1,2,2,1,0.63,37,4,0,5,1,4.375,2,2,2.2,0,2,0.995,1.0,0,1,True
1438,0,0,1,0,0,0,15,1,0,1,2,1.5,0,1,0,0,1,2.0,2,1,0.0,0,0,0.828571428571429,0.0,0,0,False
1439,1,0,1,4,0,0,56,1,0,11,17,0.39,85,1,0,9,2,4.38888888888889,0,1,0.55,0,0,0.975,0.0,0,1,False
1440,2,0,4,0,3,24,236,1,0,0,1,1.4,0,1,0,20,1,10.6666666666667,6,2,2.4,0,0,0.985263157894737,0.0,0,2,False
1441,0,0,1,0,0,4,118,1,0,3,16,1.02,58,1,0,7,2,3.4375,0,0,0.333333333333333,0,0,0.956953642384106,0.0,0,2,False
1442,0,0,1,0,0,4,104,1,0,3,15,0.96,46,2,0,4,1,2.93333333333333,1,1,0.705882352941177,0,0,0.77431906614786,0.0,0,1,False
1443,0,1,1,0,0,1,39,1,0,4,10,0.42,65,1,0,12,2,1.90909090909091,0,0,0.384615384615385,0,1,0.959537572254335,1.0,0,2,False
1444,0,2,1,0,0,3,50,2,0,2,9,0.31,60,1,0,17,3,3.45454545454545,0,1,1.14285714285714,0,0,0.82421875,0.0,0,1,False
1445,0,0,1,0,0,3,59,1,0,4,8,0.6,34,2,0,11,1,4.0,0,1,0.9,0,2,0.956756756756757,1.0,0,2,False
1446,0,0,1,0,0,1,35,1,0,4,6,0.92,66,1,0,0,2,1.66666666666667,1,1,0.0,0,0,0.933333333333333,0.0,0,0,False
1447,0,0,1,9,23,6,229,1,0,0,23,0.65,89,1,0,4,1,7.39130434782609,2,1,1.24,0,0,0.99020979020979,0.0,0,2,False
1448,49,1,2,13,2,19,2812,1,27,26,48,0.58,94,3,1,52,1,7.896,0,1,1.80314960629921,0,32,0.974799286351472,1.0,0,4,True
1449,6,0,1,5,0,4,218,1,2,7,21,0.5,79,1,0,6,1,7.72413793103448,2,1,0.67741935483871,0,0,0.988520408163265,0.0,0,2,False
1450,7,2,3,10,0,10,254,1,4,17,7,0.34,86,1,0,31,3,6.75,1,1,2.22727272727273,0,0,0.863175675675676,0.0,0,2,False
1451,0,0,1,0,0,4,116,1,0,6,11,0.89,62,1,0,9,3,3.54545454545455,1,1,0.846153846153846,0,3,0.971786833855799,1.0,0,2,False
1452,0,0,1,0,0,1,22,1,1,0,2,0.59,0,3,0,7,1,3.33333333333333,2,1,1.2,0,1,0.91358024691358,1.0,0,1,False
1453,0,2,1,0,0,3,69,1,5,1,6,0.65,76,4,0,14,1,2.76923076923077,0,1,0.533333333333333,0,6,0.947368421052632,1.0,0,2,False
1454,0,0,2,0,0,1,25,1,1,1,3,0.45,25,3,0,8,1,4.25,2,1,1.66666666666667,0,1,0.935185185185185,1.0,0,1,False
1455,1,0,1,0,0,5,124,1,0,3,11,0.68,52,3,0,20,1,4.41666666666667,0,1,1.14285714285714,0,5,0.970350404312669,1.0,0,2,False
1456,1,0,1,0,0,5,114,1,0,4,11,0.7,64,3,0,18,1,4.41666666666667,0,1,0.571428571428571,0,1,0.979591836734694,1.0,0,2,False
1457,0,0,1,0,0,3,67,1,0,3,14,0.57,61,1,0,11,2,1.85714285714286,0,0,1.0,0,0,0.957627118644068,0.0,0,2,False
1458,1,0,1,2,0,1,74,1,4,4,12,0.63,76,1,0,9,2,2.41176470588235,0,0,0.210526315789474,0,0,0.977358490566038,1.0,0,1,False
1459,0,0,1,0,0,4,19,1,0,0,1,0.66,0,2,0,3,1,9.0,9,4,0.0,0,0,0.892857142857143,0.0,0,0,False
1460,0,0,1,0,0,4,19,1,0,0,1,0.79,0,2,0,2,1,5.0,5,4,0.0,0,0,0.836363636363636,0.0,0,0,False
1461,0,0,4,0,0,34,402,1,2,6,8,0.42,53,1,0,29,2,9.8,1,1,3.25,0,7,0.983312731767614,0.5,0,4,False
1462,5,0,2,1,0,7,148,1,0,11,8,0.51,76,1,0,15,2,4.61538461538461,1,1,1.86666666666667,0,1,0.986111111111111,1.0,0,2,False
1463,0,1,2,0,0,1,27,1,0,6,7,0.2,52,1,0,15,2,4.625,1,2,1.3,0,1,0.962566844919786,1.0,0,2,False
1464,4,0,1,6,0,12,289,1,3,18,11,0.65,84,1,0,14,1,9.33333333333333,3,1,1.8,0,1,0.563492063492063,1.0,0,3,True
1465,0,0,1,0,0,4,38,1,0,6,2,1.58,41,1,0,0,1,4.5,2,3,0.0,0,0,0.851851851851852,0.0,0,0,False
1466,0,0,1,6,4,1,78,1,0,2,19,0.7,79,1,0,4,2,6.42105263157895,0,1,0.285714285714286,0,0,0.924050632911392,0.0,0,1,False
1467,0,0,1,1,4,1,75,1,0,4,23,0.41,73,1,0,12,2,4.34782608695652,1,1,0.52,0,0,0.923566878980892,0.0,0,1,False
1468,35,2,2,30,0,11,1596,1,17,55,44,0.55,96,1,0,53,6,7.33673469387755,0,1,1.62,0,108,0.822892938496583,0.5,0,7,True
1469,0,0,1,0,0,2,172,1,0,1,34,0.86,97,1,0,17,3,0.705882352941177,0,0,0.361111111111111,0,3,0.707589285714286,1.0,0,3,True
1470,2,0,3,3,0,33,395,1,0,9,8,0.57,55,1,0,15,2,8.7,1,1,2.66666666666667,0,3,0.869462025316456,1.0,0,2,False
1471,0,0,1,0,0,7,75,1,0,0,7,3.57,0,1,2,5,1,3.0,1,0,0.0,0,0,0.87603305785124,0.0,0,1,False
1472,25,0,1,26,0,7,656,1,2,27,43,0.43,94,1,0,41,5,5.51428571428571,0,1,0.931506849315068,0,36,0.405932864949258,0.333333333333333,0,6,True
1473,0,0,1,0,0,3,63,1,0,2,12,0.84,58,1,0,9,2,1.5,0,0,0.733333333333333,0,0,0.966292134831461,0.0,0,1,False
1474,0,0,1,0,0,3,44,1,2,1,3,0.96,19,2,0,6,1,3.0,0,1,0.428571428571429,0,1,0.938053097345133,1.0,0,1,False
