File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
1026,0,0,1,0,0,6,28,1,0,0,1,4.67,0,0,2,3,2,1,1.0,1,1.0,1,1,0.0,0,0.0,0,1,0,1,False
1027,0,0,1,0,0,2,46,3,0,6,10,0.92,0,37,1,0,1,1,2.3,1,1.7,1,1,0.0,8,0.5,0,3,2,1,False
1028,0,0,1,0,0,0,32,1,1,1,7,0.55,0,25,3,0,8,1,1.5,0,3.0,1,1,0.6,6,1.0,0,2,1,2,False
1029,0,0,1,0,0,0,60,1,0,2,11,0.74,0,50,3,0,6,1,3.18181818181818,0,3.18181818181818,1,1,0.642857142857143,20,0.375,0,2,5,2,False
1030,5,1,2,0,2,2,86,2,0,13,12,0.37,0,79,2,0,4,2,3.83333333333333,2,4.33333333333333,1,1,1.38095238095238,56,0.5,0,4,3,1,False
1031,8,0,1,0,0,0,64,3,1,15,20,0.27,0,80,2,0,7,1,3.62068965517241,1,4.03448275862069,1,1,0.818181818181818,55,0.333333333333333,0,5,5,4,False
1032,0,0,1,0,0,0,28,2,0,3,19,0.25,0,31,3,0,3,2,2.31578947368421,0,2.68421052631579,1,1,0.5,32,0.5,0,7,3,2,False
1033,0,0,2,0,0,1,38,1,0,5,13,0.3,0,60,3,2,6,2,8.76923076923077,1,4.15384615384615,1,1,1.13333333333333,51,0.5,0,6,4,4,False
1034,0,0,1,0,0,2,42,2,0,6,19,0.28,1,59,3,0,3,2,2.73684210526316,0,3.36842105263158,1,1,0.636363636363636,33,0.375,0,6,4,3,False
1035,2,0,2,0,0,0,28,3,1,3,19,0.14,1,50,3,0,3,2,3.45454545454545,0,4.59090909090909,1,1,1.07692307692308,70,0.454545454545455,0,6,3,3,False
1036,0,0,1,0,0,1,20,1,0,0,3,1.43,0,0,2,8,5,1,8.33333333333333,2,1.33333333333333,1,1,0.0,13,0.333333333333333,0,3,4,4,False
1037,0,0,1,0,0,6,68,1,0,0,7,5.67,0,0,1,9,0,1,22.5714285714286,11,1.0,1,1,0.0,51,0.666666666666667,0,4,2,1,False
1038,0,0,1,0,0,0,24,1,3,7,4,0.31,0,59,3,3,4,1,5.14285714285714,1,5.85714285714286,1,1,0.666666666666667,54,0.428571428571429,0,6,4,1,False
1039,0,0,2,0,0,0,19,1,0,1,8,0.35,0,0,3,2,5,1,10.5,1,3.125,1,1,0.7,27,0.5,0,7,3,2,False
1040,0,0,1,0,0,1,26,1,0,8,7,0.29,2,64,2,2,11,1,3.85714285714286,1,6.28571428571429,1,1,0.333333333333333,27,0.428571428571429,0,4,3,5,False
1041,0,0,1,0,0,0,21,1,0,6,10,0.27,0,63,2,0,3,1,1.8,1,3.4,1,1,0.583333333333333,12,0.5,0,2,2,1,False
1042,0,0,1,0,0,0,31,2,0,7,15,0.22,1,68,2,1,12,1,13.6666666666667,0,4.53333333333333,1,1,0.722222222222222,64,0.375,0,5,4,6,False
1043,0,0,1,0,2,4,70,1,0,0,10,2.8,0,0,3,0,1,1,3.7,1,2.2,2,1,0.0,119,0.8,0,1,2,1,False
1044,0,0,2,0,0,4,88,1,1,6,11,0.9,0,52,3,0,4,1,6.41666666666667,2,2.58333333333333,1,1,0.5,223,0.625,0,3,2,5,False
1045,0,0,3,0,0,9,62,1,2,7,2,0.75,0,50,3,0,3,1,4.75,0,4.75,1,1,2.66666666666667,161,0.8,0,3,2,1,False
1046,0,1,2,2,0,5,65,1,1,10,6,0.68,0,64,3,0,4,1,6.125,1,5.0,1,1,1.4,100,0.375,0,3,5,6,False
1047,2,0,1,3,2,3,104,3,0,9,14,1.06,0,77,2,0,4,1,2.625,0,1.875,1,1,0.5,12,0.5,0,1,3,2,False
1048,0,1,1,0,0,1,29,1,0,3,3,1.45,0,58,1,2,1,2,6.5,1,2.0,1,1,0.0,0,1.0,0,4,1,1,False
1049,0,0,1,1,0,8,89,1,3,2,4,2.34,0,47,2,4,3,1,7.14285714285714,2,2.71428571428571,1,1,0.4,7,0.666666666666667,0,1,2,2,False
1050,1,7,2,1,1,2,231,13,2,14,41,0.36,0,78,6,3,20,1,5.41176470588235,0,3.82352941176471,1,1,1.24615384615385,99,0.5,0,2,3,1,False
1051,0,0,1,0,0,6,31,1,0,1,1,3.88,0,0,2,0,2,1,7.0,7,3.0,3,1,0.0,0,1.0,0,2,1,2,False
1052,3,0,1,0,1,1,51,3,1,3,7,0.62,0,80,4,2,8,1,3.27272727272727,0,2.90909090909091,1,1,0.733333333333333,25,0.5,0,2,2,0,False
1053,0,0,1,0,0,7,92,1,0,0,7,6.57,0,0,1,12,4,2,6.0,0,0.857142857142857,0,1,0.0,90,0.6,0,3,3,4,False
1054,0,0,2,0,0,0,32,1,1,3,6,0.43,0,52,3,0,7,1,4.14285714285714,1,5.42857142857143,1,1,1.0,36,0.5,0,6,2,3,False
1055,0,0,4,2,1,6,57,1,1,6,4,0.51,2,62,3,0,2,1,4.2,0,5.4,1,1,2.57142857142857,14,0.666666666666667,0,4,2,4,False
1056,0,0,1,0,0,0,20,1,0,0,1,3.33,0,0,2,0,0,1,9.0,9,1.0,1,1,1.25,0,0.0,0,1,0,0,False
1057,2,0,1,1,0,2,58,1,3,5,10,0.44,0,66,2,5,0,1,3.86666666666667,0,2.86666666666667,0,1,0.941176470588235,6,1.0,0,3,1,2,False
1058,1,0,1,1,0,4,57,1,1,3,7,0.81,0,63,2,1,0,1,2.77777777777778,0,1.88888888888889,0,1,1.18181818181818,7,1.0,0,3,1,2,False
1059,0,0,1,0,0,0,18,1,0,2,8,0.42,0,37,2,0,0,1,2.25,0,1.875,0,1,0.0,6,1.0,0,2,1,0,False
1060,0,0,1,0,0,1,30,1,0,2,11,0.55,0,40,2,0,0,1,2.18181818181818,0,2.0,0,1,0.0,7,1.0,0,2,1,0,False
1061,0,0,1,0,1,4,116,1,1,2,17,1.36,0,86,1,8,7,2,21.5555555555556,1,1.61111111111111,0,1,0.55,15,0.6,0,5,3,1,False
1062,1,0,1,0,1,0,31,1,0,4,14,0.35,0,76,2,0,2,1,2.53333333333333,1,2.8,1,1,0.470588235294118,26,0.6,0,2,3,1,False
1063,1,1,1,3,5,4,187,2,2,3,19,0.89,0,86,2,3,10,2,5.95652173913043,2,3.34782608695652,1,1,0.769230769230769,320,0.545454545454545,0,4,3,6,False
1064,0,0,1,0,0,5,32,1,1,1,1,2.46,0,0,2,2,0,1,4.5,2,1.0,1,1,0.75,54,1.0,0,1,1,0,False
1065,1,0,1,0,0,4,108,1,0,3,17,0.94,0,88,1,11,0,3,15.6111111111111,2,1.83333333333333,0,1,0.7,6,0.75,0,3,2,3,False
1066,0,0,1,1,0,3,90,1,0,2,18,0.81,0,94,1,5,3,2,10.6111111111111,1,1.27777777777778,0,1,0.7,7,0.666666666666667,0,2,2,3,False
1067,0,0,1,2,0,4,67,2,1,3,6,1.16,0,75,1,9,2,1,5.14285714285714,1,2.57142857142857,0,1,1.1,4,1.0,0,5,1,0,False
1068,0,0,1,0,0,5,52,1,0,1,4,4.0,0,50,1,5,1,1,3.75,2,0.75,0,1,0.0,1,1.0,0,2,1,1,False
1069,0,0,1,0,0,0,23,1,0,0,1,3.29,0,0,2,0,0,1,4.0,4,1.0,1,1,0.0,0,0.0,0,1,0,0,False
1070,0,0,1,0,0,0,21,1,0,0,1,3.0,0,0,2,0,0,1,3.0,3,1.0,1,1,0.0,0,0.0,0,1,0,0,False
1071,0,0,1,0,1,0,24,1,0,0,1,0.36,14,0,1,0,5,1,3.0,3,14.0,14,200,2.0,5,1.0,0,1,1,1,False
1072,1,0,1,0,2,0,26,1,0,0,1,0.49,5,0,1,0,0,1,2.0,2,7.5,2,1,2.25,0,0.0,0,1,0,0,False
1073,1,1,1,1,0,2,119,4,0,14,24,0.46,0,80,3,0,8,2,2.84615384615385,1,3.19230769230769,1,1,0.838709677419355,261,0.777777777777778,0,2,3,4,False
1074,2,0,1,1,0,4,110,2,0,6,10,0.6,1,83,3,0,2,1,3.58333333333333,1,4.91666666666667,1,1,1.73333333333333,61,0.6,0,3,3,1,True
1075,0,0,1,0,0,3,60,2,2,4,6,0.61,0,56,4,0,6,1,3.75,1,3.625,2,1,1.0,81,0.666666666666667,0,3,2,0,False
1076,0,0,1,2,1,0,24,2,0,0,7,0.75,0,66,2,0,2,1,0.571428571428571,0,0.714285714285714,0,1,0.0,6,1.0,0,2,1,1,True
1077,0,0,1,0,0,0,20,1,0,0,1,2.86,0,0,2,0,0,1,3.0,3,1.0,1,1,0.0,0,0.0,0,1,0,0,False
1078,1,0,1,1,0,2,61,1,0,2,12,0.48,0,69,2,3,7,2,23.2307692307692,2,3.76923076923077,2,1,0.8,24,0.5,0,5,2,4,False
1079,0,11,1,1,0,0,29,1,0,5,0,0.55,0,81,1,1,1,2,3.27272727272727,1,1.72727272727273,1,1,0.230769230769231,2,1.0,0,5,1,1,False
1080,1,1,1,1,0,0,24,1,0,7,6,0.3,0,53,2,1,2,2,4.75,1,3.125,0,1,1.1,7,0.666666666666667,0,6,2,0,True
1081,2,1,1,1,0,0,29,1,0,6,11,0.26,0,63,2,1,1,1,5.42857142857143,1,2.92857142857143,1,1,0.8125,9,0.666666666666667,0,3,2,3,False
1082,0,1,1,0,0,1,54,4,2,8,16,0.36,0,57,3,1,5,1,2.84210526315789,0,2.52631578947368,0,1,0.75,271,0.555555555555556,0,2,3,1,False
1083,0,0,1,0,0,1,61,2,0,2,10,0.92,0,30,3,0,2,1,1.8,0,2.5,1,1,0.923076923076923,15,0.75,0,3,2,2,False
1084,0,0,1,0,0,0,29,2,0,3,7,0.6,0,9,2,0,2,1,2.0,1,2.0,1,1,0.3,9,1.0,0,3,1,0,False
1085,1,0,1,0,0,0,37,2,0,5,8,0.51,0,50,2,0,2,1,2.66666666666667,1,2.88888888888889,1,1,0.666666666666667,7,0.5,0,1,2,1,False
1086,1,0,1,0,17,2,74,1,0,0,16,0.54,0,0,1,0,0,1,5.23529411764706,2,2.17647058823529,1,1,1.05,123,0.5,0,2,2,1,False
1087,0,0,0,0,0,0,19,1,0,0,0,6.33,0,0,0,26,0,0,0.0,0,0.0,0,0,0.0,4,0.666666666666667,0,1,2,0,False
1088,0,0,2,0,0,8,71,1,0,0,6,1.51,0,0,1,24,0,4,3.5,1,2.5,0,1,1.25,139,0.75,0,2,2,0,False
1089,3,0,1,3,1,3,129,5,0,7,24,0.46,0,100,2,4,4,2,15.5555555555556,0,4.0,0,1,1.22857142857143,426,0.769230769230769,0,2,3,2,True
1090,0,0,1,0,0,0,37,2,0,1,4,1.12,0,75,2,0,0,2,0.5,0,1.5,1,1,0.0,88,0.75,0,2,2,0,False
1091,0,0,2,1,14,9,171,1,0,0,14,0.31,5,78,1,0,0,1,3.57142857142857,1,1.35714285714286,1,1,0.875,1,1.0,0,1,1,2,False
1092,5,1,1,1,0,3,80,1,0,3,11,0.46,0,50,1,0,3,2,7.11764705882353,3,3.47058823529412,1,1,1.0,1,0.5,0,3,2,3,False
1093,0,4,1,0,1,1,47,2,0,2,9,1.02,0,14,2,2,1,2,2.0,0,1.46153846153846,0,1,0.0434782608695652,21,1.0,0,2,1,0,False
1094,0,0,1,1,0,0,25,2,1,0,1,1.79,0,0,3,0,1,2,2.5,1,2.5,2,1,0.0,7,1.0,0,2,1,0,False
1095,0,3,1,0,0,0,25,2,0,3,12,0.37,0,37,3,2,1,1,2.13333333333333,0,1.66666666666667,0,1,0.0,28,1.0,0,2,1,0,False
1096,0,0,2,0,0,1,48,1,1,2,3,1.09,0,37,1,2,0,2,6.0,1,4.25,1,1,1.28571428571429,31,0.4,0,2,3,1,False
1097,2,0,1,14,1,0,32,1,0,3,0,0.73,0,100,1,0,1,1,0.5,0,1.5,1,1,0.0,37,0.625,0,4,2,1,False
1098,0,1,1,0,0,0,24,2,0,3,7,0.53,0,25,2,0,2,1,2.375,0,2.0,1,1,0.0,33,0.5,0,3,3,0,False
1099,0,0,1,1,0,0,20,1,0,0,6,1.0,0,100,1,0,0,2,0.0,0,0.5,0,1,0.0,51,1.0,0,1,1,0,False
1100,4,0,1,3,2,3,156,4,0,7,15,0.73,2,75,1,0,9,1,3.31578947368421,1,4.57894736842105,1,1,1.04166666666667,491,0.75,0,2,2,0,False
1101,1,2,1,1,6,7,115,2,0,7,6,0.6,0,71,1,0,1,1,5.88888888888889,0,4.77777777777778,1,1,2.0,1,1.0,0,1,1,1,False
1102,0,0,1,0,0,4,36,1,0,1,4,1.0,0,0,1,0,0,1,3.75,3,3.75,1,1,0.5,94,0.666666666666667,0,2,2,0,False
1103,0,0,1,0,0,3,34,1,0,0,4,4.86,0,0,1,1,0,1,1.25,1,1.0,1,1,0.0,48,1.0,0,1,1,0,False
1104,1,0,1,2,1,3,32,1,0,3,2,1.14,0,53,1,0,0,2,3.66666666666667,2,5.33333333333333,2,1,0.0,69,1.0,0,1,1,0,False
1105,3,0,1,5,20,5,239,3,0,0,22,1.24,0,94,1,2,2,1,4.84,0,2.0,0,1,0.586206896551724,565,0.666666666666667,0,2,3,1,False
1106,0,0,1,0,5,3,310,1,1,2,56,0.75,0,40,2,1,4,3,3.87719298245614,0,1.92982456140351,1,1,0.525423728813559,11,0.75,0,2,2,2,True
1107,0,0,1,0,0,5,49,1,0,0,6,1.11,0,0,3,0,1,1,3.33333333333333,2,3.16666666666667,2,1,0.75,14,1.0,0,2,1,0,False
1108,1,0,2,1,0,4,73,1,0,7,5,0.7,1,56,2,0,1,1,5.16666666666667,1,4.16666666666667,1,1,1.625,59,0.333333333333333,0,2,3,1,False
1109,2,0,1,1,0,1,29,1,2,1,1,0.85,0,50,1,0,0,2,1.6,0,2.4,1,1,0.571428571428571,5,1.0,0,3,1,1,False
1110,2,0,1,0,0,8,124,1,3,3,7,1.18,0,47,1,15,0,1,13.5,1,2.41666666666667,1,1,0.8,35,0.6,0,3,3,5,False
1111,2,0,2,3,1,4,62,1,0,6,6,0.56,1,75,1,0,2,1,4.25,1,5.75,2,1,1.8,199,0.5,0,1,2,1,False
1112,0,0,2,0,4,7,51,1,0,0,4,0.91,0,0,1,0,1,1,5.0,2,3.25,1,1,2.0,123,0.333333333333333,0,2,3,1,False
1113,4,3,1,0,0,2,78,2,0,6,12,0.6,0,51,1,0,3,1,3.52631578947368,1,2.84210526315789,1,1,0.5,8,1.0,0,1,1,1,False
1114,1,0,2,0,0,3,29,2,0,5,2,0.71,1,0,2,0,2,1,4.33333333333333,2,5.33333333333333,4,1,1.0,83,0.5,0,1,2,1,False
1115,0,0,2,0,6,5,59,1,0,0,6,1.04,0,0,1,0,0,1,2.83333333333333,2,2.0,2,2,1.0,0,0.0,0,1,0,0,False
1116,3,3,1,3,0,2,72,3,0,8,12,0.52,0,90,2,0,3,2,3.55555555555556,0,2.66666666666667,1,1,0.727272727272727,48,0.571428571428571,0,2,3,1,False
1117,6,0,2,2,0,0,21,1,3,0,1,0.14,0,90,1,0,0,1,4.0,2,1.9,0,1,1.66666666666667,0,0.0,0,1,0,0,False
1118,1,0,2,1,3,4,41,1,0,0,3,1.52,0,75,1,0,2,1,10.25,0,1.75,1,1,1.33333333333333,11,0.5,0,4,2,0,False
1119,0,0,1,0,0,1,26,1,0,0,2,2.89,0,0,1,1,0,1,3.0,3,2.0,2,1,0.0,37,1.0,0,1,1,0,False
1120,0,0,1,0,0,0,21,1,0,0,1,3.5,0,0,2,0,0,1,24.0,24,1.0,1,1,0.0,30,1.0,0,1,1,0,False
1121,0,0,1,0,1,1,20,1,0,0,1,2.5,0,0,1,0,0,1,23.0,23,2.0,2,2,1.0,3,1.0,0,4,1,0,False
1122,0,0,4,9,4,5,180,3,0,5,7,0.83,3,83,1,0,2,1,8.57142857142857,5,3.14285714285714,2,1,2.36363636363636,2,1.0,0,1,1,1,False
1123,0,0,1,0,0,0,42,1,0,8,3,3.23,0,100,1,0,0,1,2.33333333333333,0,1.33333333333333,1,0,0.0,121,0.444444444444444,0,3,3,0,False
1124,0,0,1,0,20,0,22,1,0,0,22,0.2,0,0,3,56,7,1,11.4545454545455,0,2.04545454545455,1,1,0.25,240,1.0,0,1,1,0,True
1125,0,1,1,0,0,0,24,3,0,3,11,0.2,0,33,4,0,13,1,2.0,0,2.58333333333333,0,1,0.5,29,0.714285714285714,0,5,2,1,True
1126,0,1,1,0,0,493,1544,1,0,0,2,0.97,77,0,4,0,5,1,2.66666666666667,1,7.66666666666667,4,1,1.2,93,0.75,0,1,2,2,False
1127,1,0,1,0,0,1,20,2,0,4,2,0.28,4,50,4,0,16,2,4.0,2,10.0,4,1,0.833333333333333,6,1.0,0,2,1,1,True
1128,0,0,1,1,0,2,28,1,0,0,6,0.22,1,33,3,0,1,1,1.16666666666667,0,8.66666666666667,6,1,0.75,136,0.666666666666667,0,3,2,1,True
1129,0,0,1,0,0,0,16,3,4,0,4,0.41,0,0,4,0,4,1,1.125,0,2.875,1,1,0.0,71,0.333333333333333,0,1,3,2,False
1130,0,1,1,0,0,0,16,1,0,0,1,0.18,0,0,4,0,5,1,2.5,1,5.0,4,1,0.0,113,1.0,0,1,1,0,False
1131,0,0,1,0,0,0,17,1,0,2,4,0.26,1,62,4,0,23,1,3.25,1,10.0,8,1,0.0,7,0.8,0,5,2,1,True
1132,0,0,1,0,0,0,16,1,0,0,1,0.89,1,0,4,0,5,1,1.0,1,8.0,8,1,0.0,2,1.0,0,3,1,1,False
1133,0,0,1,0,0,0,45,1,0,1,13,0.47,0,0,4,0,6,1,1.0,1,2.46153846153846,2,1,0.0,205,0.8,0,2,2,0,False
1134,0,0,1,2,0,1,20,1,0,0,3,0.47,0,66,4,0,5,1,3.33333333333333,0,8.0,4,2,1.0,126,0.8,0,1,2,1,False
1135,0,0,1,0,0,0,16,1,0,0,1,0.64,3,0,4,0,6,1,1.0,1,8.0,8,1,0.0,3,1.0,0,5,1,0,False
1136,0,0,1,0,0,0,40,1,0,1,25,0.26,0,16,4,0,3,1,1.08,1,1.36,1,1,0.148148148148148,31,0.6,0,3,2,2,True
1137,0,0,1,0,0,0,17,1,1,2,4,0.24,0,70,4,0,6,1,2.0,1,7.6,2,1,0.857142857142857,35,0.666666666666667,0,7,3,2,True
1138,2,0,1,1,1,1,25,1,0,0,4,0.24,0,83,4,0,7,1,1.83333333333333,0,9.0,1,1,1.0,19,0.8,0,2,2,2,True
1139,0,2,1,2,0,0,28,5,1,8,8,0.13,0,56,4,0,16,2,3.36363636363636,1,6.72727272727273,2,1,1.0,301,0.571428571428571,0,2,3,1,True
1140,0,0,1,0,0,0,20,3,0,0,14,0.1,1,0,3,1,14,2,0.5,0,5.78571428571429,0,1,0.222222222222222,97,1.0,0,2,1,0,False
1141,0,0,1,0,2,0,17,1,0,0,8,0.2,2,0,3,0,7,1,2.25,0,6.375,2,1,0.0,136,1.0,0,1,1,0,False
1142,0,0,1,0,0,0,22,1,0,0,8,0.16,0,0,3,0,2,1,0.375,0,6.25,2,1,0.4,184,1.0,0,1,1,0,False
1143,0,0,1,0,0,5,29,1,0,2,2,0.45,8,50,3,0,13,1,6.0,4,21.0,20,1,0.75,6,0.5,0,3,3,3,False
1144,1,0,1,0,0,4,41,1,0,0,5,0.28,3,0,4,0,2,1,3.83333333333333,0,6.33333333333333,4,1,0.5,206,0.75,0,1,2,0,False
1145,2,0,1,0,0,4,55,1,0,2,7,0.28,2,88,3,0,18,1,4.44444444444444,0,8.33333333333333,2,1,0.818181818181818,4,0.666666666666667,0,5,2,4,False
1146,1,0,1,0,1,2,24,1,0,0,3,0.53,1,0,3,0,1,1,2.0,0,3.75,1,2,1.5,82,1.0,0,1,1,0,False
1147,1,0,1,56,5,4,48,1,0,1,4,0.28,0,99,1,0,14,1,6.6,2,3.2,1,1,0.428571428571429,3,0.75,0,5,2,3,False
1148,0,0,1,0,0,0,18,1,2,3,3,0.49,0,60,3,0,0,1,2.4,0,1.4,0,1,0.428571428571429,4,1.0,0,4,1,1,False
1149,6,0,1,0,0,3,85,1,0,0,12,0.22,4,0,3,0,19,1,4.05555555555556,0,11.3888888888889,4,1,0.65,49,0.6,0,3,3,1,False
1150,1,2,1,2,0,0,31,5,0,7,9,0.22,1,62,3,2,18,1,3.16666666666667,0,5.16666666666667,0,1,0.888888888888889,14,0.6,0,1,2,1,False
1151,7,0,1,2,1,2,103,2,0,1,14,0.23,3,90,3,0,26,2,4.66666666666667,0,9.14285714285714,1,1,1.29166666666667,1345,0.555555555555556,0,2,2,0,False
1152,0,2,1,0,0,0,17,2,0,1,1,0.23,4,0,3,0,5,1,2.66666666666667,2,5.66666666666667,1,2,2.5,2,1.0,0,1,1,1,False
1153,0,0,1,0,0,1,18,1,0,0,2,0.26,4,0,3,0,18,1,13.0,2,15.0,5,1,0.75,29,0.6,0,1,2,2,False
1154,8,2,1,0,3,4,117,1,0,1,13,0.28,2,43,3,0,9,1,2.8695652173913,0,5.82608695652174,1,1,0.6,44,0.5,0,4,2,5,False
1155,0,0,1,1,0,1,32,2,0,2,7,0.21,4,16,3,0,16,1,3.0,1,12.4285714285714,1,1,2.4,79,0.5,0,1,3,2,False
1156,3,0,1,0,0,3,49,1,0,0,7,0.51,2,0,3,0,12,1,1.8,0,7.5,3,1,0.25,11,0.333333333333333,0,1,3,2,False
1157,3,0,1,0,0,3,116,5,0,13,17,0.23,4,70,3,0,27,2,4.1,1,10.35,2,1,1.69230769230769,82,0.5,0,1,2,2,False
1158,1,0,1,0,0,1,30,1,2,5,8,0.2,0,76,3,1,21,1,2.90909090909091,0,7.0,2,1,0.461538461538462,208,0.75,0,3,2,1,False
1159,4,0,1,0,1,1,30,1,0,3,3,0.2,4,71,3,0,14,1,3.71428571428571,1,8.85714285714286,1,1,1.77777777777778,28,0.333333333333333,0,4,3,4,False
1160,0,0,1,0,0,2,40,5,1,9,13,0.17,3,60,3,0,27,2,4.14285714285714,0,8.78571428571429,1,1,0.5,30,0.6,0,6,3,2,True
1161,0,0,1,0,0,1,21,1,1,1,2,0.4,2,33,3,0,6,1,2.0,1,5.66666666666667,2,1,0.6,1,1.0,0,4,1,1,False
1162,3,0,1,2,0,0,33,4,1,6,24,0.09,0,61,3,0,19,2,3.57142857142857,1,4.75,1,1,0.515151515151515,24,0.5,0,3,3,5,False
1163,0,0,1,0,1,1,27,4,0,0,9,0.3,1,0,3,0,16,1,1.55555555555556,1,5.33333333333333,1,1,0.857142857142857,5,1.0,0,2,1,5,False
1164,3,0,1,0,1,8,60,1,0,0,2,0.46,5,0,3,0,16,1,4.4,3,9.2,1,1,1.57142857142857,1,1.0,0,2,1,1,False
1165,0,0,1,0,0,8,32,1,0,0,2,0.4,4,0,3,0,2,1,0.5,0,7.5,4,1,0.0,0,0.0,0,4,0,1,False
1166,11,0,1,0,2,3,251,1,0,0,40,0.19,3,0,3,0,46,1,3.47058823529412,0,11.3921568627451,1,1,0.886792452830189,170,0.538461538461538,0,4,3,9,False
1167,4,0,1,0,2,1,78,1,0,0,21,0.22,1,0,3,0,20,1,1.64,0,8.48,1,1,0.555555555555556,93,0.6,0,1,2,1,False
1168,9,0,1,1,0,1,51,2,1,7,5,0.21,1,82,3,0,20,1,3.13333333333333,0,6.86666666666667,1,1,0.722222222222222,43,0.555555555555556,0,2,3,1,False
1169,6,4,1,0,3,1,86,16,19,7,27,0.09,3,92,3,8,30,2,2.78571428571429,0,5.625,0,1,0.73972602739726,104,0.5,0,4,3,1,False
1170,6,16,1,2,3,1,389,30,0,41,147,0.11,3,97,4,2,72,2,3.50887573964497,0,9.81065088757397,0,1,1.215,766,0.53125,1,2,3,5,True
1171,5,0,2,0,0,2,91,3,0,3,17,0.16,5,0,3,0,22,2,3.54545454545455,0,10.4545454545455,1,1,1.53846153846154,594,0.5,0,1,3,2,False
1172,0,1,2,1,0,1,24,3,0,5,5,0.16,4,50,3,0,10,1,6.16666666666667,4,12.0,2,1,1.8,4,1.0,0,1,1,1,False
1173,0,0,1,0,0,0,23,1,0,1,3,0.41,1,0,3,0,5,1,2.0,1,4.66666666666667,3,3,2.6,10,1.0,0,3,1,0,False
1174,2,0,1,0,0,0,39,1,0,0,6,0.22,4,0,3,0,14,1,2.875,1,10.75,4,1,1.7,22,0.666666666666667,0,3,3,1,False
1175,2,0,1,0,0,2,21,1,0,0,1,0.31,4,0,3,0,11,1,4.33333333333333,2,10.0,9,2,1.6,6,0.666666666666667,0,1,2,2,False
1176,0,10,1,4,4,1,84,9,0,17,29,0.13,2,74,3,0,25,2,3.61538461538462,0,8.15384615384615,1,1,0.959183673469388,107,0.636363636363636,0,1,3,2,False
1177,1,0,1,6,0,0,20,2,0,0,5,0.22,0,80,3,0,13,2,3.66666666666667,0,5.16666666666667,1,1,1.88888888888889,1,1.0,0,2,1,1,False
1178,3,1,1,0,0,0,31,3,0,7,10,0.23,0,63,3,0,20,1,2.71428571428571,0,4.07142857142857,1,1,0.5,24,0.5,0,3,2,1,False
1179,0,1,1,1,0,0,32,4,1,3,11,0.28,0,25,4,0,16,1,2.30769230769231,1,4.15384615384615,1,1,0.333333333333333,12,0.5,0,2,3,1,False
1180,0,0,1,0,0,0,16,1,1,0,1,0.7,2,0,4,0,4,1,2.5,1,4.5,2,1,0.0,4,0.333333333333333,0,5,3,1,False
1181,7,0,1,1,0,1,40,2,1,7,3,0.23,1,75,3,0,15,1,3.72727272727273,0,6.18181818181818,1,1,0.928571428571429,17,0.571428571428571,0,2,3,3,False
1182,0,0,1,0,0,2,22,2,0,8,3,0.27,0,100,3,0,8,1,4.66666666666667,3,12.0,3,1,1.83333333333333,112,0.5,0,1,2,1,False
1183,1,1,1,2,2,1,60,9,0,5,29,0.21,1,61,3,5,25,2,1.51612903225806,0,4.45161290322581,0,1,0.146341463414634,45,0.714285714285714,0,2,2,0,False
1184,5,0,1,0,0,0,27,1,1,2,7,0.12,1,84,3,0,25,1,3.46153846153846,0,9.53846153846154,4,1,0.333333333333333,30,1.0,0,6,1,1,False
1185,0,0,1,0,0,7,35,1,0,0,2,0.44,7,0,3,0,13,1,3.0,1,13.5,11,1,0.0,136,1.0,0,1,1,0,False
1186,0,0,1,0,0,0,16,1,2,2,1,0.11,3,0,3,0,13,1,2.66666666666667,2,8.66666666666667,2,1,0.0,4,0.666666666666667,0,3,2,1,False
1187,4,10,1,0,0,2,76,7,0,19,10,0.18,2,50,4,0,22,2,4.0,0,6.79166666666667,1,1,1.125,22,0.444444444444444,0,1,3,2,True
1188,0,0,1,0,0,2,22,1,1,4,2,0.3,1,41,3,0,3,1,3.33333333333333,1,9.0,2,1,1.6,1,1.0,0,1,1,2,False
1189,0,0,1,0,0,1,25,1,1,8,3,0.33,1,46,3,0,14,1,6.0,1,7.25,1,1,0.5,5,0.666666666666667,0,4,2,3,False
1190,0,0,1,0,1,1,34,1,1,3,9,0.24,0,56,3,0,15,1,4.4,1,7.2,1,1,1.33333333333333,7,0.5,0,3,3,6,False
1191,1,0,1,0,0,1,29,1,1,3,9,0.16,1,75,3,0,17,1,2.18181818181818,0,5.45454545454545,1,1,0.307692307692308,6,0.666666666666667,0,3,2,3,False
1192,2,0,1,0,0,3,31,1,0,1,2,0.44,2,50,3,0,15,1,2.75,1,8.0,4,1,0.5,2,0.5,0,5,2,1,False
