,nuc,aexp,nd,ns,age,asexp,la,ld,target
2190,18.79,-93.43,3.0,-0.97,-68.01,247.88,593.69,-13.74,False
2191,16.13,-32.19,3.0,-0.52,-48.91,217.34,485.63,-9.23,False
2192,17.71,-68.64,3.0,-0.79,-60.28,235.52,549.95,-11.91,False
2193,17.82,-71.07,3.0,-0.81,-61.04,236.73,554.25,-12.09,False
2194,13.84,20.51,3.0,-0.14,-32.47,191.06,392.63,-5.36,True
2195,14.15,13.38,3.0,-0.19,-34.7,194.61,405.2,-5.88,True
2196,13.24,34.51,3.0,-0.03,-28.11,184.07,367.93,-4.33,True
2197,13.95,18.11,3.0,-0.15,-33.22,192.25,396.87,-5.54,True
2198,15.71,-22.44,3.0,-0.45,-45.87,212.48,468.42,-8.52,False
2199,15.72,-22.65,3.0,-0.45,-45.94,212.58,468.8,-8.53,False
2200,16.62,-43.47,3.0,-0.61,-52.43,222.97,505.54,-10.06,False
2201,16.21,-33.99,3.0,-0.54,-49.47,218.24,488.8,-9.37,False
2202,13.17,36.03,3.0,-0.02,-27.63,183.31,365.24,-4.22,True
2203,14.61,2.74,3.0,-0.27,-38.02,199.92,423.99,-6.67,True
