File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,target
1220,0,0,1,1,0,0,1,1,5,5,0,0.54,0,66,2,2,4,1,3.2,1,1,0,0.611940298507463,0.0,1,False
1221,0,0,1,0,0,0,1,1,1,0,1,0.54,5,0,3,0,3,1,2.0,0,2,0,0.756756756756757,0.0,1,False
1222,0,0,1,0,0,0,1,1,1,0,1,0.84,2,0,3,0,3,1,2.0,0,2,0,0.684210526315789,0.0,0,False
1223,0,0,1,1,0,1,1,1,3,1,1,0.73,0,37,2,0,4,1,1.5,1,2,0,1.0,1.0,0,False
1224,2,0,1,1,0,2,2,2,5,3,4,0.24,2,77,2,0,4,2,2.45454545454545,0,1,0,1.0,0.0,0,True
1225,0,0,1,0,0,3,1,1,2,0,2,0.6,2,0,2,0,12,1,0.0,0,0,0,0.55,0.0,0,False
1226,0,0,1,0,2,1,1,1,2,4,6,0.33,1,75,6,0,10,1,2.25,0,1,0,0.506849315068493,0.0,1,False
1227,0,0,1,0,0,0,1,1,2,0,0,1.13,0,0,3,0,1,1,0.0,0,1,0,0.514285714285714,0.0,0,False
1228,0,0,1,0,2,0,1,1,2,4,4,0.32,0,79,6,0,8,1,2.0,0,1,0,0.490196078431373,0.0,1,False
1229,0,0,1,2,0,0,1,1,4,7,2,0.22,0,70,2,1,1,2,3.0,1,1,0,0.473214285714286,0.0,0,False
1230,0,0,1,0,0,0,1,1,1,0,0,3.75,0,0,3,0,0,1,0.0,0,1,0,0.844444444444444,0.0,0,False
1231,0,0,1,2,0,0,1,1,3,7,2,0.22,0,68,2,1,1,2,3.2,1,1,0,0.551401869158878,0.0,0,False
1232,0,0,1,0,0,0,1,1,1,0,0,2.5,0,0,3,0,0,1,0.0,0,1,0,0.46875,0.0,0,False
1233,0,0,1,0,0,0,1,1,2,0,0,2.11,0,0,3,0,0,1,0.0,0,1,0,0.741935483870968,0.0,0,False
1234,0,0,1,2,0,3,2,1,0,10,1,0.3,0,100,2,0,5,1,0.0,0,11,1,1.0,0.0,0,False
1235,0,0,1,2,0,0,1,2,9,9,2,0.15,0,83,2,0,7,2,2.63636363636364,0,1,0,1.0,1.0,0,False
1236,1,0,1,5,0,1,2,5,4,5,8,0.2,2,62,2,0,18,2,3.61538461538462,1,1,0,1.0,1.0,0,False
1237,0,0,1,1,0,0,2,2,16,6,7,0.11,1,86,2,1,5,2,2.95652173913043,0,2,0,0.984662576687117,1.0,1,False
1238,0,0,1,0,0,1,1,1,14,6,0,0.34,0,77,5,7,12,1,4.14285714285714,1,1,0,0.655172413793103,1.0,2,False
1239,0,0,1,2,0,0,1,2,9,10,5,0.14,0,79,2,2,4,2,3.07142857142857,0,1,0,0.537735849056604,0.0,1,False
1240,1,0,1,1,0,0,2,3,4,1,2,0.37,0,80,3,0,2,2,0.571428571428571,0,2,0,0.968085106382979,0.0,1,False
1241,0,1,1,0,0,0,2,6,4,3,8,0.24,0,75,2,4,3,2,1.61538461538462,0,1,0,0.798611111111111,0.0,0,False
1242,0,0,1,0,0,1,1,1,1,0,0,1.13,0,0,3,0,3,1,0.0,0,7,0,0.457142857142857,0.0,0,False
1243,1,0,1,3,4,1,2,1,1,0,6,0.28,0,87,2,2,1,1,1.625,0,1,0,0.60958904109589,0.0,0,False
1244,0,0,1,5,0,0,1,1,24,5,5,0.08,0,94,3,52,22,1,9.96551724137931,0,0,0,0.764890282131661,0.0,0,False
1245,0,0,1,0,0,0,1,1,0,0,1,2.29,0,0,2,0,2,1,0.0,0,1,0,0.37037037037037,0.0,0,False
1246,1,0,1,1,0,2,2,1,2,5,1,0.39,1,62,2,0,2,1,3.0,0,1,0,0.675675675675676,0.0,0,False
1247,0,0,1,1,0,0,1,1,1,0,1,1.86,0,100,7,0,1,1,1.0,0,1,0,0.521739130434783,0.0,0,False
1248,0,0,1,0,0,0,1,1,1,0,0,2.6,1,0,4,3,1,1,4.0,4,2,0,0.525,0.0,0,False
1249,0,0,1,1,0,0,1,1,1,0,1,1.86,0,100,6,5,1,1,3.5,0,1,0,0.521739130434783,0.0,0,False
1250,0,0,1,1,0,0,1,1,1,0,1,1.71,0,100,5,0,1,1,1.0,0,1,0,0.522727272727273,0.0,0,False
1251,0,0,1,1,0,0,1,1,1,0,1,1.71,0,100,7,0,1,1,1.0,0,1,0,0.522727272727273,0.0,0,False
1252,0,0,1,0,0,0,1,1,1,0,0,3.0,1,0,5,2,1,1,3.0,3,1,0,0.527777777777778,0.0,0,False
1253,0,0,1,1,0,0,1,1,1,0,1,1.71,0,100,6,0,1,1,1.0,0,1,0,0.522727272727273,0.0,0,False
1254,0,0,1,1,0,0,1,1,1,0,1,1.71,0,100,7,0,1,1,1.5,1,1,0,0.522727272727273,0.0,1,False
1255,0,0,1,0,0,0,1,1,1,0,0,2.18,1,0,4,22,1,1,23.0,23,3,0,0.538461538461538,0.0,0,False
1256,0,0,1,1,0,0,1,1,1,0,1,1.62,0,100,4,0,1,1,1.0,0,2,0,0.520833333333333,0.0,0,False
1257,0,0,1,1,0,0,2,1,1,0,1,0.89,1,100,5,0,1,1,1.5,1,2,0,0.482758620689655,0.0,0,False
1258,0,0,1,1,0,0,1,1,1,0,1,1.37,0,100,5,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1259,0,0,1,1,0,0,1,1,1,0,1,1.62,0,100,5,0,1,1,1.0,0,2,0,0.541666666666667,0.0,0,False
1260,0,0,1,1,0,0,2,1,1,0,1,0.86,1,100,5,0,2,1,1.0,0,3,0,0.491525423728814,0.0,1,False
1261,0,0,1,1,0,0,1,1,1,0,1,1.53,0,100,5,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1262,0,0,1,1,0,0,1,1,1,0,1,1.44,0,100,4,0,1,1,1.0,0,3,0,0.54,0.0,0,False
1263,0,0,1,1,0,0,2,1,1,0,1,0.63,1,100,5,0,2,1,1.0,0,3,0,0.492753623188406,0.0,1,False
1264,0,0,1,1,0,0,1,1,1,0,1,1.73,0,100,5,0,1,1,1.0,0,2,0,0.531914893617021,0.0,0,False
1265,0,0,1,1,0,0,2,1,1,0,1,1.09,1,100,6,0,2,1,1.0,0,3,0,0.528301886792453,0.0,0,False
1266,0,0,1,1,0,0,1,1,1,0,1,1.73,0,100,6,0,1,1,1.0,0,3,0,0.531914893617021,0.0,0,False
1267,0,0,1,1,0,0,2,1,1,0,1,0.92,1,100,5,0,2,1,1.0,0,3,0,0.508771929824561,0.0,0,False
1268,0,0,1,1,0,0,1,1,1,0,1,1.53,0,100,4,0,1,1,1.0,0,3,0,0.530612244897959,0.0,0,False
1269,0,0,1,1,0,0,1,1,1,0,1,1.86,0,100,5,0,1,1,1.0,0,1,0,0.521739130434783,0.0,0,False
1270,0,0,1,1,0,0,1,1,1,0,1,1.73,0,100,6,0,1,1,1.0,0,2,0,0.531914893617021,0.0,0,False
1271,0,0,1,1,0,0,1,1,1,0,1,1.53,0,100,4,0,1,1,1.0,0,2,0,0.530612244897959,0.0,0,False
1272,0,0,1,1,0,0,1,1,1,0,1,1.24,0,100,4,0,1,1,1.0,0,2,0,0.566037735849057,0.0,0,False
1273,0,0,1,1,0,0,1,1,1,0,1,1.44,0,100,4,0,1,1,1.0,0,3,0,0.52,0.0,0,False
1274,0,0,1,1,0,0,1,1,1,0,1,1.86,0,100,5,0,1,1,1.0,0,1,0,0.5,0.0,0,False
1275,0,0,1,1,0,0,1,1,1,0,1,1.86,0,100,5,0,1,1,1.0,0,1,0,0.521739130434783,0.0,0,False
1276,0,0,1,1,0,0,1,1,1,0,1,1.62,0,100,5,0,1,1,1.0,0,3,0,0.541666666666667,0.0,0,False
1277,0,0,1,1,0,0,1,1,1,0,1,1.24,0,100,5,0,1,1,1.5,1,3,0,0.566037735849057,0.0,1,False
1278,0,0,1,1,0,0,1,1,1,0,1,1.44,0,100,5,0,1,1,1.0,0,2,0,0.56,0.0,0,False
1279,0,0,1,1,0,0,1,1,1,0,1,1.44,0,100,4,0,1,1,1.0,0,3,0,0.54,0.0,0,False
1280,0,0,1,0,0,0,2,1,1,0,0,0.52,5,0,5,1,3,1,3.0,3,34,1,0.525641025641026,0.0,0,False
1281,0,0,1,1,0,0,1,1,1,0,1,1.53,0,100,4,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1282,0,0,1,1,0,0,1,1,1,0,1,1.53,0,100,4,1,1,1,1.5,0,3,0,0.530612244897959,0.0,0,False
1283,0,0,1,1,0,0,2,1,1,0,1,1.0,1,100,5,0,2,1,1.0,0,3,0,0.509090909090909,0.0,0,False
1284,0,0,1,1,0,0,1,1,1,0,1,1.73,0,100,5,0,1,1,1.0,0,3,0,0.531914893617021,0.0,0,False
1285,0,0,1,1,0,0,1,1,1,0,1,1.53,0,100,5,0,1,1,1.0,0,2,0,0.551020408163265,0.0,0,False
1286,0,0,1,1,0,0,1,1,1,0,1,1.62,0,100,5,0,1,1,1.0,0,3,0,0.541666666666667,0.0,0,False
1287,0,0,1,1,0,0,1,1,1,0,1,1.73,0,100,5,4,1,1,3.0,0,2,0,0.531914893617021,0.0,0,False
1288,0,0,1,1,0,0,1,1,1,0,1,1.37,0,100,4,0,1,1,1.0,0,2,0,0.549019607843137,0.0,0,False
1289,0,0,1,0,0,0,1,1,1,0,0,2.89,1,0,4,2,1,1,3.0,3,1,0,0.512820512820513,0.0,0,False
1290,0,0,1,1,0,0,1,1,1,0,1,1.53,0,100,5,0,1,1,1.0,0,3,0,0.530612244897959,0.0,0,False
1291,0,0,1,1,0,0,1,1,1,0,1,1.2,1,100,4,0,2,1,1.5,0,2,0,0.529411764705882,0.0,0,False
1292,0,0,1,1,0,0,1,1,1,0,1,1.53,0,100,5,0,1,1,1.0,0,3,0,0.551020408163265,0.0,0,False
1293,0,0,1,1,0,0,1,1,1,0,1,1.86,0,100,7,0,1,1,1.0,0,1,0,1.0,0.0,0,False
1294,0,0,1,0,0,0,1,1,1,0,0,2.6,1,0,4,3,1,1,4.0,4,2,0,1.0,0.0,0,False
1295,0,0,1,1,0,0,1,1,1,0,1,1.86,0,100,7,0,1,1,1.0,0,1,0,1.0,0.0,0,False
1296,0,0,1,1,0,0,1,1,1,0,1,1.86,0,100,6,5,1,1,3.5,0,1,0,1.0,0.0,0,False
1297,0,0,1,1,0,0,1,1,1,0,1,1.86,0,100,5,0,1,1,1.0,0,1,0,1.0,0.0,0,False
1298,0,0,1,0,0,0,1,1,1,0,0,3.25,1,0,5,2,1,1,3.0,3,1,0,1.0,0.0,0,False
1299,0,0,1,1,0,0,1,1,1,0,1,1.86,0,100,6,0,1,1,1.0,0,1,0,1.0,0.0,0,False
1300,0,0,1,0,0,0,1,1,1,0,0,2.18,1,0,4,23,1,1,24.0,24,3,0,1.0,0.0,0,False
1301,0,0,1,1,0,0,1,1,1,0,1,1.69,0,100,4,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1302,0,0,1,1,0,0,2,1,1,0,1,0.8,0,100,5,0,1,1,1.0,0,2,0,0.966666666666667,0.0,1,False
1303,0,0,1,1,0,0,1,1,1,0,1,1.42,0,100,5,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1304,0,0,1,1,0,0,1,1,1,0,1,1.69,0,100,5,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1305,0,0,1,1,0,0,2,1,1,0,1,0.83,0,100,5,0,2,1,1.0,0,3,0,0.983050847457627,0.0,1,False
1306,0,0,1,1,0,0,1,1,1,0,1,1.35,0,100,5,0,1,1,1.0,0,2,0,0.945454545454545,0.0,0,False
1307,0,0,1,1,0,0,1,1,1,0,1,1.5,0,100,4,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1308,0,0,1,1,0,0,2,1,1,0,1,0.63,0,100,5,0,2,1,1.0,0,3,0,0.985294117647059,0.0,1,False
1309,0,0,1,1,0,0,1,1,1,0,1,1.8,0,100,5,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1310,0,0,1,1,0,0,2,1,1,0,1,1.09,0,100,6,0,2,1,1.0,0,3,0,1.0,0.0,0,False
1311,0,0,1,1,0,0,1,1,1,0,1,1.8,0,100,6,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1312,0,0,1,1,0,0,2,1,1,0,1,0.92,0,100,5,0,2,1,1.0,0,3,0,1.0,0.0,0,False
1313,0,0,1,1,0,0,1,1,1,0,1,1.59,0,100,4,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1314,0,0,1,1,0,0,1,1,1,0,1,1.93,0,100,5,0,1,1,1.0,0,1,0,1.0,0.0,0,False
1315,0,0,1,1,0,0,1,1,1,0,1,1.8,0,100,6,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1316,0,0,1,1,0,0,1,1,1,0,1,1.59,0,100,4,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1317,0,0,1,1,0,0,1,1,1,0,1,1.29,0,100,4,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1318,0,0,1,1,0,0,1,1,1,0,1,1.5,0,100,4,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1319,0,0,1,1,0,0,1,1,1,0,1,1.93,0,100,5,0,1,1,1.0,0,1,0,1.0,0.0,0,False
1320,0,0,1,1,0,0,1,1,1,0,1,1.69,0,100,5,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1321,0,0,1,1,0,0,1,1,1,0,1,1.29,0,100,5,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1322,0,0,1,1,0,0,1,1,1,0,1,1.5,0,100,5,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1323,0,0,1,1,0,0,1,1,1,0,1,1.59,0,100,5,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1324,0,0,1,0,0,0,2,1,1,0,0,0.51,1,0,5,1,3,1,3.0,3,35,1,1.0,0.0,0,False
1325,0,0,1,1,0,0,1,1,1,0,1,1.59,0,100,4,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1326,0,0,1,1,0,0,1,1,1,0,1,1.59,0,100,4,1,1,1,1.5,0,3,0,1.0,0.0,0,False
1327,0,0,1,1,0,0,2,1,1,0,1,0.96,0,100,5,0,2,1,1.0,0,3,0,1.0,0.0,0,False
1328,0,0,1,1,0,0,1,1,1,0,1,1.8,0,100,5,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1329,0,0,1,1,0,0,1,1,1,0,1,1.59,0,100,5,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1330,0,0,1,1,0,0,1,1,1,0,1,1.69,0,100,5,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1331,0,0,1,1,0,0,1,1,1,0,1,1.8,0,100,5,4,1,1,3.0,0,2,0,1.0,0.0,0,False
1332,0,0,1,1,0,0,1,1,1,0,1,1.42,0,100,4,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1333,0,0,1,0,0,0,1,1,1,0,0,3.0,1,0,4,2,1,1,3.0,3,1,0,1.0,0.0,0,False
1334,0,0,1,1,0,0,1,1,1,0,1,1.59,0,100,5,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1335,0,0,1,1,0,0,1,1,1,0,1,1.2,1,100,4,0,2,1,1.5,0,2,0,1.0,0.0,0,False
1336,0,0,1,1,0,0,1,1,1,0,1,1.59,0,100,5,0,1,1,1.0,0,3,0,1.0,0.0,0,False
1337,0,0,1,0,0,0,1,1,1,0,0,2.36,1,0,4,24,1,1,25.0,25,3,0,0.707317073170732,0.0,0,False
1338,0,0,1,1,0,0,2,1,1,0,1,0.75,0,100,5,0,1,1,1.0,0,2,0,0.983870967741935,0.0,1,False
1339,0,0,1,1,0,0,2,1,1,0,1,0.83,0,100,5,0,2,1,1.0,0,3,0,1.0,0.0,0,False
1340,0,0,1,1,0,0,1,1,1,0,1,1.35,0,100,5,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1341,0,0,1,1,0,0,2,1,1,0,1,0.63,0,100,5,0,2,1,1.0,0,3,0,1.0,0.0,0,False
1342,0,0,1,1,0,0,1,1,1,0,1,1.42,0,100,5,0,1,1,1.0,0,2,0,0.962962962962963,0.0,1,False
1343,0,0,1,0,0,0,3,1,1,0,0,0.43,1,0,5,0,3,1,2.0,2,38,1,0.976190476190476,0.0,1,False
1344,0,0,1,1,0,0,1,1,1,0,1,1.35,0,100,4,0,1,1,1.0,0,2,0,1.0,0.0,0,False
1345,0,0,1,0,0,0,1,1,1,0,0,1.33,0,0,3,0,1,1,0.0,0,4,0,0.393939393939394,0.0,0,False
1346,0,0,1,0,0,0,1,1,2,0,0,0.91,0,0,4,0,2,1,1.0,0,4,0,0.652173913043478,1.0,0,True
1347,0,0,1,0,0,0,1,1,1,0,0,1.36,4,0,4,0,2,1,2.0,2,4,0,0.785714285714286,1.0,0,False
1348,0,0,1,9,0,5,3,1,2,7,3,0.33,0,53,2,0,2,1,8.4,1,2,0,0.507936507936508,0.0,1,False
1349,0,0,1,8,0,4,2,1,2,7,1,0.47,0,66,2,0,2,1,5.66666666666667,1,2,0,0.535087719298246,0.0,1,False
1350,0,0,1,0,0,0,1,1,1,0,0,1.0,4,0,4,0,3,1,2.0,2,8,0,0.804347826086957,1.0,1,False
1351,0,0,1,0,0,0,1,1,1,0,0,1.0,4,0,4,0,3,1,2.0,2,8,0,0.936170212765957,1.0,0,False
1352,0,0,1,0,0,0,1,1,1,0,0,2.36,1,0,4,0,2,1,2.0,2,4,0,0.581395348837209,1.0,1,False
1353,0,0,1,0,0,0,1,1,1,0,0,1.73,0,0,4,0,2,1,2.0,2,4,0,0.647058823529412,1.0,0,False
1354,0,0,1,2,0,0,2,1,7,3,1,0.25,0,82,2,1,2,1,1.875,1,1,0,0.517241379310345,0.0,0,False
1355,0,0,1,7,1,3,3,5,2,4,7,0.3,3,75,2,0,6,2,3.44444444444444,1,1,0,1.0,1.0,0,False
1356,0,0,1,1,0,0,2,1,0,6,11,0.25,0,79,1,1,2,2,3.90909090909091,1,1,0,0.434782608695652,1.0,0,False
1357,0,0,1,0,0,0,1,1,0,8,11,0.23,0,73,1,0,1,2,4.27272727272727,1,1,0,0.577586206896552,1.0,0,False
1358,0,0,1,0,0,2,1,1,0,3,7,0.89,0,42,1,0,0,1,3.0,1,1,0,0.592592592592593,0.0,0,False
1359,0,0,1,1,0,0,1,1,4,0,2,0.42,0,83,4,0,2,1,1.66666666666667,0,0,0,0.628205128205128,1.0,1,False
1360,0,0,1,0,0,0,1,1,3,0,0,0.73,0,0,4,0,2,1,2.33333333333333,0,2,0,0.977777777777778,0.8,1,False
1361,0,0,1,0,0,0,1,1,3,0,0,0.83,0,0,3,3,2,1,2.66666666666667,1,2,0,0.340425531914894,0.666666666666667,1,True
1362,0,0,1,3,0,0,2,1,7,6,0,0.21,0,80,3,2,7,1,6.0,2,0,0,1.0,1.0,0,True
1363,0,0,1,0,0,0,1,1,5,0,1,0.38,0,0,4,0,6,1,1.66666666666667,0,1,0,1.0,1.0,0,False
1364,0,0,1,0,0,1,1,1,3,0,0,0.56,0,0,4,0,5,1,2.0,0,3,0,0.5,1.0,0,True
1365,0,0,1,0,0,0,1,1,1,0,0,1.58,0,0,3,0,1,1,4.0,4,3,0,0.411764705882353,0.0,0,False
1366,0,0,1,0,0,0,1,1,3,0,0,0.95,0,0,3,5,1,1,2.0,1,1,0,0.304347826086957,1.0,0,True
1367,0,0,1,1,0,1,3,1,10,17,1,0.23,0,84,2,5,5,1,5.90909090909091,3,2,0,0.346153846153846,0.8,1,True
1368,0,0,1,1,0,0,1,1,0,0,3,0.76,0,66,2,0,0,1,3.33333333333333,3,2,0,0.42,0.0,0,False
1369,0,0,1,0,0,0,1,1,5,1,0,0.46,0,100,3,1,7,1,1.6,0,2,0,0.614285714285714,1.0,0,False
1370,0,0,1,0,0,0,1,1,1,2,0,1.73,0,100,4,0,2,1,3.0,3,2,0,0.514285714285714,0.0,0,False
1371,0,0,1,0,0,0,1,1,1,0,1,1.67,0,0,3,0,0,1,0.5,0,1,0,0.514285714285714,0.0,0,False
1372,2,0,1,0,0,0,1,1,2,3,1,0.37,0,66,3,0,9,1,1.8,1,1,0,1.0,0.0,0,False
1373,0,0,1,0,0,0,1,1,3,1,0,1.18,0,33,5,0,1,1,0.666666666666667,0,2,0,0.75,0.0,1,False
1374,0,0,1,0,0,0,2,1,1,1,1,0.74,0,0,2,0,3,1,1.5,1,2,0,0.903846153846154,0.0,0,False
1375,2,0,1,0,0,1,1,3,3,4,6,0.22,2,61,5,0,14,2,4.09090909090909,0,2,0,1.0,0.0,0,False
1376,0,0,1,0,2,1,1,1,0,3,5,0.38,1,80,6,0,7,1,1.8,0,2,0,0.514563106796116,0.0,0,True
1377,0,0,1,0,0,0,1,1,12,8,0,0.23,0,84,5,1,9,1,1.91666666666667,1,1,0,0.681481481481481,1.0,1,False
1378,1,0,1,1,0,0,1,1,2,0,2,0.3,2,80,2,0,2,1,1.0,0,1,0,1.0,1.0,0,False
1379,0,0,1,1,0,2,2,1,3,3,1,0.61,0,81,3,0,0,1,1.75,0,2,0,0.650602409638554,0.0,0,False
1380,0,0,1,0,2,5,1,1,0,0,7,0.32,7,0,5,0,3,1,1.71428571428571,0,2,0,0.517915309446254,0.0,0,True
1381,0,0,1,4,0,0,2,1,2,0,2,0.27,4,68,2,1,7,1,3.0,2,7,0,0.356589147286822,0.0,0,False
1382,1,0,1,0,0,0,4,1,2,4,3,0.15,4,33,2,0,12,1,4.66666666666667,0,1,0,1.0,0.0,0,False
1383,0,0,1,0,0,0,1,1,3,1,4,0.44,1,28,2,0,5,1,1.0,0,1,0,0.977611940298508,0.0,1,False
1384,0,0,1,0,0,2,1,1,1,1,20,0.37,0,90,5,3,7,1,1.19047619047619,0,1,0,0.79467680608365,0.0,0,False
1385,0,0,1,1,2,0,1,1,2,0,2,0.7,0,75,6,0,2,1,1.25,0,2,0,1.0,0.0,0,True
1386,0,0,1,0,0,0,1,1,1,0,0,3.33,0,0,3,0,2,1,0.0,0,2,0,0.75,0.0,0,False
1387,0,0,1,4,3,0,1,2,1,4,6,0.25,1,87,6,0,11,2,1.85714285714286,0,1,0,0.5,0.0,1,False
1388,0,0,1,0,0,0,1,1,0,0,1,1.78,0,0,1,0,0,2,0.0,0,0,0,1.0,0.0,0,False
1389,0,0,1,0,0,0,1,1,0,1,3,1.14,0,33,2,0,0,1,1.0,0,0,0,1.0,0.0,0,False
1390,0,0,1,3,0,0,2,1,0,4,5,0.29,1,62,1,0,2,2,2.4,0,1,0,1.0,0.0,0,False
1391,0,1,1,0,0,0,1,1,0,0,1,1.6,0,0,2,0,0,1,0.5,0,1,0,1.0,0.0,0,False
1392,0,0,1,1,2,0,1,1,2,0,2,0.87,0,75,6,0,2,1,1.25,0,2,0,0.773584905660377,0.0,0,False
1393,0,0,1,1,0,0,1,1,2,0,2,0.44,0,50,2,0,7,1,2.5,1,2,0,0.534246575342466,0.0,0,False
1394,0,0,1,0,0,0,1,1,4,0,20,0.13,2,0,2,0,6,1,1.875,0,2,0,0.794666666666667,0.0,1,True
1395,0,0,1,1,0,1,1,1,2,1,6,0.55,0,43,2,0,3,1,1.875,0,1,0,1.0,1.0,0,False
1396,0,0,1,1,0,3,2,1,2,3,9,0.59,0,65,2,1,0,2,4.0,1,1,0,0.742138364779874,0.0,0,True
1397,0,0,1,0,0,0,1,1,0,0,1,3.2,0,0,3,0,0,1,0.0,0,1,0,0.956521739130435,0.0,1,False
1398,0,0,1,1,0,0,2,1,0,6,9,0.26,0,73,3,0,0,2,2.77777777777778,1,1,0,0.769911504424779,0.0,0,False
1399,0,0,1,1,0,0,1,2,0,3,9,0.37,0,71,1,0,1,2,1.88888888888889,1,0,0,0.708860759493671,0.0,0,False
1400,0,0,1,0,0,6,1,1,0,0,7,1.25,1,0,3,0,1,1,0.0,0,1,0,0.462121212121212,0.0,0,False
1401,0,0,1,1,0,7,3,1,2,3,0,0.74,4,12,2,3,4,1,8.5,3,3,1,0.893617021276596,0.0,0,False
1402,0,0,1,0,0,0,1,1,5,1,0,0.66,0,40,2,1,0,1,1.8,0,1,0,0.796875,0.0,1,False
1403,0,0,1,0,2,0,2,2,2,4,6,0.26,0,75,5,0,3,2,2.0,0,1,0,0.676691729323308,0.0,1,False
1404,0,0,1,0,0,4,1,1,0,7,22,1.28,0,85,1,0,1,1,2.72727272727273,1,1,0,0.596078431372549,0.0,1,False
1405,0,0,1,1,0,3,2,1,11,17,2,0.4,1,88,3,3,0,2,5.0,1,0,0,0.646825396825397,0.0,1,False
1406,0,0,1,1,0,3,2,1,5,1,0,0.52,2,30,4,11,0,1,8.6,2,1,0,0.644067796610169,0.0,0,False
1407,0,0,1,1,0,0,1,1,3,1,0,0.62,1,50,6,0,2,1,1.66666666666667,1,2,0,0.571428571428571,0.0,0,False
1408,0,0,1,0,0,0,1,1,2,0,0,1.58,0,0,5,0,0,1,1.5,1,1,0,0.783783783783784,0.0,0,False
1409,0,0,1,0,0,2,1,1,5,2,0,0.97,0,60,5,3,2,1,1.8,1,1,0,0.826086956521739,0.0,1,False
1410,0,0,1,1,0,3,1,1,6,3,0,0.68,2,66,4,12,1,1,6.33333333333333,1,1,0,0.714285714285714,0.0,0,False
1411,0,0,1,1,0,0,1,1,2,0,0,0.4,5,50,6,0,0,1,3.5,3,6,0,0.717391304347826,0.0,0,False
1412,0,0,1,1,0,0,1,1,2,0,0,0.34,6,50,6,0,0,1,3.5,3,7,0,0.673684210526316,0.0,1,False
1413,0,0,1,2,0,0,2,1,0,0,2,0.87,0,50,1,0,3,2,1.5,0,1,0,0.44,0.0,0,False
1414,0,0,1,0,0,0,1,1,1,0,0,3.33,0,0,4,0,0,1,0.0,0,1,0,0.407407407407407,0.0,0,False
1415,0,0,1,0,0,0,1,1,4,1,0,0.91,0,75,4,0,1,1,1.75,0,1,0,0.836734693877551,0.0,0,False
1416,0,0,1,1,0,0,1,1,9,3,1,0.27,0,80,3,3,4,1,1.8,0,0,0,0.739837398373984,0.0,0,False
1417,0,0,1,1,0,0,1,1,6,3,1,0.31,0,75,3,0,5,1,1.71428571428571,0,0,0,0.697247706422018,0.0,0,False
1418,1,0,1,1,0,0,2,1,0,4,3,0.36,0,55,1,0,0,2,4.0,1,1,0,0.885714285714286,0.0,0,False
1419,0,0,2,1,0,0,2,2,3,6,6,0.18,1,67,3,0,1,2,3.44444444444444,1,1,0,0.80952380952381,0.0,1,False
1420,0,0,1,1,0,0,1,1,0,0,2,0.7,3,0,4,0,0,1,3.0,3,6,0,0.810344827586207,0.0,0,False
1421,0,0,1,1,0,5,1,1,15,2,3,1.07,0,96,2,12,4,1,6.38888888888889,0,1,0,0.666666666666667,0.0,1,False
1422,0,0,1,0,2,0,1,1,10,2,5,0.37,0,93,2,14,4,1,4.0,0,1,0,0.753521126760563,0.0,0,False
1423,0,0,1,0,0,0,2,7,2,2,9,0.15,2,19,2,0,2,2,1.0,0,1,0,0.605263157894737,0.5,0,True
1424,0,0,1,1,1,1,2,3,0,0,6,0.3,0,75,2,0,2,2,0.833333333333333,0,1,0,0.526785714285714,0.0,0,False
1425,0,0,1,0,0,17,1,1,0,0,1,0.69,14,0,2,0,5,1,2.0,2,24,0,1.0,0.0,0,False
1426,0,0,1,1,2,1,1,1,6,0,4,0.25,1,90,6,1,12,1,1.2,0,1,0,0.573248407643312,0.0,1,False
